src_file_event_id,employee_src_id,src_account_id,system_code,operation_type_code,operation_type_name,file_classification,operation_dttm,object_path,download_flag,upload_flag,external_transfer_flag,source_system,load_dttm,batch_id
FILE-0004258,E01396,ACC-0004523,MAIL,UPLOAD,Загрузка файла,PUBLIC,2024-08-19 11:02:24,/data/mail/folder_46/file_744.dat,N,Y,N,dlp_monitor,2024-12-31 11:00:00,access_batch_001
FILE-0004259,E01396,ACC-0004523,MAIL,READ,Чтение файла,STRICTLY_CONFIDENTIAL,2024-02-26 12:33:01,/data/mail/folder_21/file_3565.dat,N,N,N,dlp_monitor,2024-12-31 11:00:00,access_batch_001
FILE-0004260,E01396,ACC-0004523,MAIL,SHARE,Предоставление доступа,INTERNAL,2024-01-31 21:26:05,/data/mail/folder_44/file_2867.dat,N,N,N,dlp_monitor,2024-12-31 11:00:00,access_batch_001
FILE-0004261,E01396,ACC-0004523,MAIL,DOWNLOAD,Скачивание файла,STRICTLY_CONFIDENTIAL,2024-03-18 04:59:37,/data/mail/folder_37/file_3570.dat,Y,N,N,dlp_monitor,2024-12-31 11:00:00,access_batch_001
FILE-0004262,E01397,ACC-0004526,MAIL,SHARE,Предоставление доступа,PUBLIC,2024-09-19 20:33:17,/data/mail/folder_3/file_1325.dat,N,N,N,dlp_monitor,2024-12-31 11:00:00,access_batch_001
FILE-0004263,E01397,ACC-0004526,MAIL,UPLOAD,Загрузка файла,INTERNAL,2024-06-27 09:45:03,/data/mail/folder_41/file_2092.dat,N,Y,N,dlp_monitor,2024-12-31 11:00:00,access_batch_001
FILE-0004264,E01397,ACC-0004526,MAIL,DELETE,Удаление файла,STRICTLY_CONFIDENTIAL,2024-11-10 09:04:32,/data/mail/folder_29/file_3617.dat,N,N,N,dlp_monitor,2024-12-31 11:00:00,access_batch_001
FILE-0004265,E01397,ACC-0004526,MAIL,DOWNLOAD,Скачивание файла,PUBLIC,2024-01-07 16:04:04,/data/mail/folder_30/file_4681.dat,Y,N,N,dlp_monitor,2024-12-31 11:00:00,access_batch_001
FILE-0004266,E01397,ACC-0004528,FILE,DOWNLOAD,Скачивание файла,INTERNAL,2024-04-03 20:40:08,/data/file/folder_27/file_2251.dat,Y,N,N,dlp_monitor,2024-12-31 11:00:00,access_batch_001
FILE-0004267,E01398,ACC-0004530,MAIL,UPLOAD,Загрузка файла,STRICTLY_CONFIDENTIAL,2024-08-30 02:10:17,/data/mail/folder_38/file_242.dat,N,Y,N,dlp_monitor,2024-12-31 11:00:00,access_batch_001
FILE-0004268,E01398,ACC-0004530,MAIL,DELETE,Удаление файла,INTERNAL,2024-06-21 08:40:42,/data/mail/folder_30/file_1406.dat,N,N,N,dlp_monitor,2024-12-31 11:00:00,access_batch_001
FILE-0004269,E01398,ACC-0004530,MAIL,UPLOAD,Загрузка файла,STRICTLY_CONFIDENTIAL,2024-11-27 05:30:46,/data/mail/folder_33/file_2455.dat,N,Y,N,dlp_monitor,2024-12-31 11:00:00,access_batch_001
FILE-0004270,E01398,ACC-0004530,MAIL,SHARE,Предоставление доступа,INTERNAL,2024-08-29 01:03:38,/data/mail/folder_47/file_4434.dat,N,N,N,dlp_monitor,2024-12-31 11:00:00,access_batch_001
FILE-0004271,E01399,ACC-0004532,MAIL,UPLOAD,Загрузка файла,CONFIDENTIAL,2024-02-20 21:07:39,/data/mail/folder_10/file_817.dat,N,Y,N,dlp_monitor,2024-12-31 11:00:00,access_batch_001
FILE-0004272,E01399,ACC-0004532,MAIL,DELETE,Удаление файла,PUBLIC,2024-06-09 10:50:39,/data/mail/folder_34/file_2314.dat,N,N,N,dlp_monitor,2024-12-31 11:00:00,access_batch_001
FILE-0004273,E01400,ACC-0004534,MAIL,DELETE,Удаление файла,INTERNAL,2024-01-22 02:48:16,/data/mail/folder_10/file_2073.dat,N,N,N,dlp_monitor,2024-12-31 11:00:00,access_batch_001
FILE-0004274,E01400,ACC-0004534,MAIL,UPLOAD,Загрузка файла,INTERNAL,2024-06-07 10:42:41,/data/mail/folder_42/file_736.dat,N,Y,N,dlp_monitor,2024-12-31 11:00:00,access_batch_001
FILE-0004275,E01400,ACC-0004534,MAIL,SHARE,Предоставление доступа,INTERNAL,2024-01-27 10:34:04,/data/mail/folder_25/file_628.dat,N,N,Y,dlp_monitor,2024-12-31 11:00:00,access_batch_001
FILE-0004276,E01401,ACC-0004537,MAIL,DELETE,Удаление файла,CONFIDENTIAL,2024-04-09 17:51:53,/data/mail/folder_35/file_2178.dat,N,N,N,dlp_monitor,2024-12-31 11:00:00,access_batch_001
FILE-0004277,E01403,ACC-0004542,MAIL,SHARE,Предоставление доступа,INTERNAL,2024-06-16 23:53:17,/data/mail/folder_45/file_2707.dat,N,N,N,dlp_monitor,2024-12-31 11:00:00,access_batch_001
FILE-0004278,E01404,ACC-0004544,MAIL,SHARE,Предоставление доступа,CONFIDENTIAL,2024-04-29 22:34:36,/data/mail/folder_40/file_2118.dat,N,N,N,dlp_monitor,2024-12-31 11:00:00,access_batch_001
FILE-0004279,E01404,ACC-0004544,MAIL,DELETE,Удаление файла,STRICTLY_CONFIDENTIAL,2024-09-27 21:12:05,/data/mail/folder_48/file_2103.dat,N,N,N,dlp_monitor,2024-12-31 11:00:00,access_batch_001
FILE-0004280,E01405,ACC-0004546,MAIL,SHARE,Предоставление доступа,PUBLIC,2024-09-30 08:46:43,/data/mail/folder_35/file_2386.dat,N,N,N,dlp_monitor,2024-12-31 11:00:00,access_batch_001
FILE-0004281,E01405,ACC-0004546,MAIL,READ,Чтение файла,PUBLIC,2024-05-18 03:51:15,/data/mail/folder_17/file_4984.dat,N,N,N,dlp_monitor,2024-12-31 11:00:00,access_batch_001
FILE-0004282,E01405,ACC-0004546,MAIL,DOWNLOAD,Скачивание файла,STRICTLY_CONFIDENTIAL,2024-05-21 16:26:49,/data/mail/folder_18/file_3086.dat,Y,N,N,dlp_monitor,2024-12-31 11:00:00,access_batch_001
FILE-0004283,E01405,ACC-0004547,CRM,UPLOAD,Загрузка файла,PUBLIC,2024-01-23 11:34:02,/data/crm/folder_30/file_2632.dat,N,Y,N,dlp_monitor,2024-12-31 11:00:00,access_batch_001
FILE-0004284,E01405,ACC-0004547,CRM,READ,Чтение файла,STRICTLY_CONFIDENTIAL,2024-09-02 12:18:13,/data/crm/folder_34/file_3887.dat,N,N,N,dlp_monitor,2024-12-31 11:00:00,access_batch_001
FILE-0004285,E01407,ACC-0004551,MAIL,UPLOAD,Загрузка файла,CONFIDENTIAL,2024-08-25 02:04:34,/data/mail/folder_44/file_4602.dat,N,Y,N,dlp_monitor,2024-12-31 11:00:00,access_batch_001
FILE-0004286,E01407,ACC-0004553,DWH,DELETE,Удаление файла,PUBLIC,2024-10-23 12:23:04,/data/dwh/folder_5/file_2884.dat,N,N,Y,dlp_monitor,2024-12-31 11:00:00,access_batch_001
FILE-0004287,E01407,ACC-0004553,DWH,READ,Чтение файла,STRICTLY_CONFIDENTIAL,2024-09-29 21:40:26,/data/dwh/folder_42/file_1419.dat,N,N,N,dlp_monitor,2024-12-31 11:00:00,access_batch_001
FILE-0004288,E01407,ACC-0004553,DWH,DELETE,Удаление файла,CONFIDENTIAL,2024-10-25 17:30:53,/data/dwh/folder_26/file_1075.dat,N,N,N,dlp_monitor,2024-12-31 11:00:00,access_batch_001
FILE-0004289,E01408,ACC-0004555,MAIL,UPLOAD,Загрузка файла,PUBLIC,2024-08-11 17:09:16,/data/mail/folder_39/file_4510.dat,N,Y,N,dlp_monitor,2024-12-31 11:00:00,access_batch_001
FILE-0004290,E01408,ACC-0004555,MAIL,READ,Чтение файла,INTERNAL,2024-09-29 00:36:17,/data/mail/folder_24/file_4061.dat,N,N,Y,dlp_monitor,2024-12-31 11:00:00,access_batch_001
FILE-0004291,E01408,ACC-0004556,FILE,READ,Чтение файла,CONFIDENTIAL,2024-02-20 06:10:07,/data/file/folder_18/file_2536.dat,N,N,N,dlp_monitor,2024-12-31 11:00:00,access_batch_001
FILE-0004292,E01408,ACC-0004556,FILE,SHARE,Предоставление доступа,CONFIDENTIAL,2024-10-15 04:03:48,/data/file/folder_12/file_2908.dat,N,N,N,dlp_monitor,2024-12-31 11:00:00,access_batch_001
FILE-0004293,E01408,ACC-0004556,FILE,DOWNLOAD,Скачивание файла,INTERNAL,2024-04-14 13:22:43,/data/file/folder_24/file_144.dat,Y,N,Y,dlp_monitor,2024-12-31 11:00:00,access_batch_001
FILE-0004294,E01408,ACC-0004556,FILE,SHARE,Предоставление доступа,STRICTLY_CONFIDENTIAL,2024-08-28 00:44:29,/data/file/folder_12/file_1927.dat,N,N,Y,dlp_monitor,2024-12-31 11:00:00,access_batch_001
FILE-0004295,E01409,ACC-0004558,MAIL,SHARE,Предоставление доступа,INTERNAL,2024-11-05 07:35:59,/data/mail/folder_25/file_2791.dat,N,N,Y,dlp_monitor,2024-12-31 11:00:00,access_batch_001
FILE-0004296,E01409,ACC-0004558,MAIL,DOWNLOAD,Скачивание файла,PUBLIC,2024-04-15 02:06:53,/data/mail/folder_30/file_4903.dat,Y,N,Y,dlp_monitor,2024-12-31 11:00:00,access_batch_001
FILE-0004297,E01409,ACC-0004558,MAIL,SHARE,Предоставление доступа,INTERNAL,2024-02-14 01:54:41,/data/mail/folder_18/file_3976.dat,N,N,N,dlp_monitor,2024-12-31 11:00:00,access_batch_001
FILE-0004298,E01409,ACC-0004558,MAIL,DOWNLOAD,Скачивание файла,STRICTLY_CONFIDENTIAL,2024-02-29 18:33:56,/data/mail/folder_33/file_1519.dat,Y,N,N,dlp_monitor,2024-12-31 11:00:00,access_batch_001
FILE-0004299,E01410,ACC-0004560,MAIL,UPLOAD,Загрузка файла,PUBLIC,2024-05-15 01:32:39,/data/mail/folder_41/file_1770.dat,N,Y,N,dlp_monitor,2024-12-31 11:00:00,access_batch_001
FILE-0004300,E01410,ACC-0004560,MAIL,READ,Чтение файла,INTERNAL,2024-04-22 04:14:25,/data/mail/folder_23/file_1948.dat,N,N,N,dlp_monitor,2024-12-31 11:00:00,access_batch_001
FILE-0004301,E01411,ACC-0004563,MAIL,READ,Чтение файла,INTERNAL,2024-04-20 06:38:39,/data/mail/folder_33/file_2491.dat,N,N,N,dlp_monitor,2024-12-31 11:00:00,access_batch_001
FILE-0004302,E01411,ACC-0004563,MAIL,READ,Чтение файла,CONFIDENTIAL,2024-12-27 02:32:56,/data/mail/folder_8/file_4736.dat,N,N,N,dlp_monitor,2024-12-31 11:00:00,access_batch_001
FILE-0004303,E01411,ACC-0004563,MAIL,SHARE,Предоставление доступа,INTERNAL,2024-11-22 23:12:40,/data/mail/folder_15/file_1226.dat,N,N,Y,dlp_monitor,2024-12-31 11:00:00,access_batch_001
FILE-0004304,E01411,ACC-0004565,CRM,DELETE,Удаление файла,STRICTLY_CONFIDENTIAL,2024-07-24 13:03:25,/data/crm/folder_50/file_4426.dat,N,N,Y,dlp_monitor,2024-12-31 11:00:00,access_batch_001
FILE-0004305,E01411,ACC-0004565,CRM,READ,Чтение файла,STRICTLY_CONFIDENTIAL,2024-08-25 01:58:04,/data/crm/folder_25/file_4749.dat,N,N,Y,dlp_monitor,2024-12-31 11:00:00,access_batch_001
FILE-0004306,E01411,ACC-0004566,FILE,UPLOAD,Загрузка файла,INTERNAL,2024-11-08 11:27:53,/data/file/folder_32/file_2783.dat,N,Y,N,dlp_monitor,2024-12-31 11:00:00,access_batch_001
FILE-0004307,E01412,ACC-0004568,MAIL,DOWNLOAD,Скачивание файла,INTERNAL,2024-10-08 08:01:13,/data/mail/folder_37/file_3923.dat,Y,N,N,dlp_monitor,2024-12-31 11:00:00,access_batch_001
FILE-0004308,E01413,ACC-0004572,MAIL,READ,Чтение файла,INTERNAL,2024-12-23 02:27:48,/data/mail/folder_4/file_3576.dat,N,N,N,dlp_monitor,2024-12-31 11:00:00,access_batch_001
FILE-0004309,E01413,ACC-0004572,MAIL,SHARE,Предоставление доступа,STRICTLY_CONFIDENTIAL,2024-10-30 06:04:52,/data/mail/folder_45/file_3181.dat,N,N,N,dlp_monitor,2024-12-31 11:00:00,access_batch_001
FILE-0004310,E01413,ACC-0004572,MAIL,UPLOAD,Загрузка файла,PUBLIC,2024-04-14 19:21:54,/data/mail/folder_3/file_4533.dat,N,Y,N,dlp_monitor,2024-12-31 11:00:00,access_batch_001
FILE-0004311,E01413,ACC-0004573,DWH,DOWNLOAD,Скачивание файла,PUBLIC,2024-05-27 20:29:11,/data/dwh/folder_40/file_1707.dat,Y,N,N,dlp_monitor,2024-12-31 11:00:00,access_batch_001
FILE-0004312,E01414,ACC-0004575,MAIL,READ,Чтение файла,CONFIDENTIAL,2024-08-26 04:45:49,/data/mail/folder_16/file_612.dat,N,N,N,dlp_monitor,2024-12-31 11:00:00,access_batch_001
FILE-0004313,E01415,ACC-0004577,MAIL,SHARE,Предоставление доступа,PUBLIC,2024-03-22 22:33:50,/data/mail/folder_3/file_474.dat,N,N,N,dlp_monitor,2024-12-31 11:00:00,access_batch_001
FILE-0004314,E01415,ACC-0004577,MAIL,DELETE,Удаление файла,STRICTLY_CONFIDENTIAL,2024-01-23 12:38:32,/data/mail/folder_50/file_3452.dat,N,N,N,dlp_monitor,2024-12-31 11:00:00,access_batch_001
FILE-0004315,E01415,ACC-0004577,MAIL,DOWNLOAD,Скачивание файла,PUBLIC,2024-07-23 21:28:56,/data/mail/folder_39/file_3708.dat,Y,N,N,dlp_monitor,2024-12-31 11:00:00,access_batch_001
FILE-0004316,E01415,ACC-0004579,CRM,DELETE,Удаление файла,INTERNAL,2024-12-05 17:04:51,/data/crm/folder_2/file_3979.dat,N,N,N,dlp_monitor,2024-12-31 11:00:00,access_batch_001
FILE-0004317,E01415,ACC-0004579,CRM,DELETE,Удаление файла,STRICTLY_CONFIDENTIAL,2024-12-28 06:20:02,/data/crm/folder_1/file_1143.dat,N,N,N,dlp_monitor,2024-12-31 11:00:00,access_batch_001
FILE-0004318,E01416,ACC-0004581,MAIL,UPLOAD,Загрузка файла,STRICTLY_CONFIDENTIAL,2024-08-15 09:57:45,/data/mail/folder_18/file_2306.dat,N,Y,N,dlp_monitor,2024-12-31 11:00:00,access_batch_001
FILE-0004319,E01416,ACC-0004581,MAIL,READ,Чтение файла,STRICTLY_CONFIDENTIAL,2024-07-12 08:50:32,/data/mail/folder_18/file_2155.dat,N,N,N,dlp_monitor,2024-12-31 11:00:00,access_batch_001
FILE-0004320,E01417,ACC-0004584,MAIL,READ,Чтение файла,CONFIDENTIAL,2024-07-03 10:13:45,/data/mail/folder_32/file_3878.dat,N,N,N,dlp_monitor,2024-12-31 11:00:00,access_batch_001
FILE-0004321,E01417,ACC-0004584,MAIL,DELETE,Удаление файла,STRICTLY_CONFIDENTIAL,2024-01-23 21:49:24,/data/mail/folder_29/file_2576.dat,N,N,Y,dlp_monitor,2024-12-31 11:00:00,access_batch_001
FILE-0004322,E01417,ACC-0004584,MAIL,DOWNLOAD,Скачивание файла,INTERNAL,2024-08-07 20:11:43,/data/mail/folder_48/file_1524.dat,Y,N,N,dlp_monitor,2024-12-31 11:00:00,access_batch_001
FILE-0004323,E01417,ACC-0004584,MAIL,UPLOAD,Загрузка файла,PUBLIC,2024-03-02 00:04:16,/data/mail/folder_31/file_2398.dat,N,Y,N,dlp_monitor,2024-12-31 11:00:00,access_batch_001
FILE-0004324,E01417,ACC-0004586,FILE,READ,Чтение файла,CONFIDENTIAL,2024-05-25 06:48:04,/data/file/folder_28/file_317.dat,N,N,N,dlp_monitor,2024-12-31 11:00:00,access_batch_001
FILE-0004325,E01417,ACC-0004586,FILE,DOWNLOAD,Скачивание файла,PUBLIC,2024-07-09 22:15:34,/data/file/folder_1/file_984.dat,Y,N,Y,dlp_monitor,2024-12-31 11:00:00,access_batch_001
FILE-0004326,E01418,ACC-0004588,MAIL,DELETE,Удаление файла,CONFIDENTIAL,2024-06-30 17:18:10,/data/mail/folder_46/file_2746.dat,N,N,N,dlp_monitor,2024-12-31 11:00:00,access_batch_001
FILE-0004327,E01418,ACC-0004588,MAIL,SHARE,Предоставление доступа,STRICTLY_CONFIDENTIAL,2024-07-07 21:49:04,/data/mail/folder_5/file_2828.dat,N,N,Y,dlp_monitor,2024-12-31 11:00:00,access_batch_001
FILE-0004328,E01418,ACC-0004589,CRM,READ,Чтение файла,CONFIDENTIAL,2024-08-24 15:11:43,/data/crm/folder_37/file_4452.dat,N,N,N,dlp_monitor,2024-12-31 11:00:00,access_batch_001
FILE-0004329,E01418,ACC-0004589,CRM,READ,Чтение файла,STRICTLY_CONFIDENTIAL,2024-02-03 18:58:48,/data/crm/folder_26/file_3653.dat,N,N,N,dlp_monitor,2024-12-31 11:00:00,access_batch_001
FILE-0004330,E01418,ACC-0004589,CRM,DOWNLOAD,Скачивание файла,INTERNAL,2024-11-26 23:10:39,/data/crm/folder_19/file_681.dat,Y,N,Y,dlp_monitor,2024-12-31 11:00:00,access_batch_001
FILE-0004331,E01418,ACC-0004589,CRM,DELETE,Удаление файла,STRICTLY_CONFIDENTIAL,2024-01-11 11:18:34,/data/crm/folder_22/file_2366.dat,N,N,N,dlp_monitor,2024-12-31 11:00:00,access_batch_001
FILE-0004332,E01419,ACC-0004591,MAIL,DELETE,Удаление файла,PUBLIC,2024-09-24 22:44:12,/data/mail/folder_20/file_857.dat,N,N,N,dlp_monitor,2024-12-31 11:00:00,access_batch_001
FILE-0004333,E01419,ACC-0004591,MAIL,SHARE,Предоставление доступа,INTERNAL,2024-03-05 18:28:30,/data/mail/folder_3/file_1426.dat,N,N,Y,dlp_monitor,2024-12-31 11:00:00,access_batch_001
FILE-0004334,E01419,ACC-0004591,MAIL,SHARE,Предоставление доступа,CONFIDENTIAL,2024-02-07 10:44:42,/data/mail/folder_39/file_3317.dat,N,N,N,dlp_monitor,2024-12-31 11:00:00,access_batch_001
FILE-0004335,E01419,ACC-0004592,DWH,DELETE,Удаление файла,CONFIDENTIAL,2024-11-30 06:17:49,/data/dwh/folder_2/file_71.dat,N,N,N,dlp_monitor,2024-12-31 11:00:00,access_batch_001
FILE-0004336,E01419,ACC-0004592,DWH,UPLOAD,Загрузка файла,INTERNAL,2024-07-16 13:23:25,/data/dwh/folder_20/file_2850.dat,N,Y,N,dlp_monitor,2024-12-31 11:00:00,access_batch_001
FILE-0004337,E01419,ACC-0004593,FILE,SHARE,Предоставление доступа,STRICTLY_CONFIDENTIAL,2024-06-15 17:56:43,/data/file/folder_38/file_765.dat,N,N,N,dlp_monitor,2024-12-31 11:00:00,access_batch_001
FILE-0004338,E01420,ACC-0004596,FILE,DELETE,Удаление файла,PUBLIC,2024-11-24 16:26:30,/data/file/folder_20/file_2815.dat,N,N,N,dlp_monitor,2024-12-31 11:00:00,access_batch_001
FILE-0004339,E01421,ACC-0004598,MAIL,DELETE,Удаление файла,PUBLIC,2024-01-19 17:46:37,/data/mail/folder_8/file_1931.dat,N,N,N,dlp_monitor,2024-12-31 11:00:00,access_batch_001
FILE-0004340,E01421,ACC-0004598,MAIL,SHARE,Предоставление доступа,STRICTLY_CONFIDENTIAL,2024-12-16 13:14:33,/data/mail/folder_6/file_1092.dat,N,N,N,dlp_monitor,2024-12-31 11:00:00,access_batch_001
FILE-0004341,E01421,ACC-0004598,MAIL,UPLOAD,Загрузка файла,CONFIDENTIAL,2024-05-09 14:06:00,/data/mail/folder_43/file_4641.dat,N,Y,N,dlp_monitor,2024-12-31 11:00:00,access_batch_001
FILE-0004342,E01421,ACC-0004598,MAIL,READ,Чтение файла,STRICTLY_CONFIDENTIAL,2024-12-19 23:26:03,/data/mail/folder_16/file_3832.dat,N,N,N,dlp_monitor,2024-12-31 11:00:00,access_batch_001
FILE-0004343,E01422,ACC-0004601,MAIL,DELETE,Удаление файла,CONFIDENTIAL,2024-08-26 04:57:50,/data/mail/folder_39/file_4436.dat,N,N,N,dlp_monitor,2024-12-31 11:00:00,access_batch_001
FILE-0004344,E01423,ACC-0004605,MAIL,SHARE,Предоставление доступа,STRICTLY_CONFIDENTIAL,2024-11-18 21:09:41,/data/mail/folder_21/file_940.dat,N,N,N,dlp_monitor,2024-12-31 11:00:00,access_batch_001
FILE-0004345,E01423,ACC-0004605,MAIL,READ,Чтение файла,INTERNAL,2024-10-03 01:33:08,/data/mail/folder_47/file_3696.dat,N,N,N,dlp_monitor,2024-12-31 11:00:00,access_batch_001
FILE-0004346,E01423,ACC-0004605,MAIL,UPLOAD,Загрузка файла,CONFIDENTIAL,2024-02-06 20:52:47,/data/mail/folder_35/file_4219.dat,N,Y,N,dlp_monitor,2024-12-31 11:00:00,access_batch_001
FILE-0004347,E01424,ACC-0004608,MAIL,UPLOAD,Загрузка файла,STRICTLY_CONFIDENTIAL,2024-06-28 22:25:08,/data/mail/folder_39/file_1633.dat,N,Y,N,dlp_monitor,2024-12-31 11:00:00,access_batch_001
FILE-0004348,E01424,ACC-0004608,MAIL,SHARE,Предоставление доступа,STRICTLY_CONFIDENTIAL,2024-05-17 21:17:50,/data/mail/folder_46/file_4911.dat,N,N,N,dlp_monitor,2024-12-31 11:00:00,access_batch_001
FILE-0004349,E01424,ACC-0004609,CRM,UPLOAD,Загрузка файла,STRICTLY_CONFIDENTIAL,2024-06-02 14:41:42,/data/crm/folder_4/file_572.dat,N,Y,N,dlp_monitor,2024-12-31 11:00:00,access_batch_001
FILE-0004350,E01424,ACC-0004610,DWH,SHARE,Предоставление доступа,INTERNAL,2024-10-06 02:36:17,/data/dwh/folder_5/file_1825.dat,N,N,N,dlp_monitor,2024-12-31 11:00:00,access_batch_001
FILE-0004351,E01424,ACC-0004610,DWH,DELETE,Удаление файла,PUBLIC,2024-04-16 18:49:38,/data/dwh/folder_30/file_1338.dat,N,N,N,dlp_monitor,2024-12-31 11:00:00,access_batch_001
FILE-0004352,E01424,ACC-0004610,DWH,READ,Чтение файла,INTERNAL,2024-03-04 16:25:12,/data/dwh/folder_39/file_1360.dat,N,N,N,dlp_monitor,2024-12-31 11:00:00,access_batch_001
FILE-0004353,E01425,ACC-0004612,MAIL,DOWNLOAD,Скачивание файла,PUBLIC,2024-03-08 03:24:13,/data/mail/folder_32/file_2500.dat,Y,N,N,dlp_monitor,2024-12-31 11:00:00,access_batch_001
FILE-0004354,E01425,ACC-0004612,MAIL,DELETE,Удаление файла,STRICTLY_CONFIDENTIAL,2024-02-03 19:41:07,/data/mail/folder_34/file_1099.dat,N,N,N,dlp_monitor,2024-12-31 11:00:00,access_batch_001
FILE-0004355,E01425,ACC-0004613,DWH,READ,Чтение файла,CONFIDENTIAL,2024-04-26 04:23:41,/data/dwh/folder_11/file_4564.dat,N,N,N,dlp_monitor,2024-12-31 11:00:00,access_batch_001
FILE-0004356,E01426,ACC-0004615,MAIL,UPLOAD,Загрузка файла,CONFIDENTIAL,2024-06-26 16:21:19,/data/mail/folder_47/file_560.dat,N,Y,N,dlp_monitor,2024-12-31 11:00:00,access_batch_001
FILE-0004357,E01426,ACC-0004617,FILE,SHARE,Предоставление доступа,INTERNAL,2024-10-06 05:56:53,/data/file/folder_3/file_4818.dat,N,N,N,dlp_monitor,2024-12-31 11:00:00,access_batch_001
FILE-0004358,E01426,ACC-0004617,FILE,DELETE,Удаление файла,PUBLIC,2024-06-08 06:49:52,/data/file/folder_23/file_2955.dat,N,N,N,dlp_monitor,2024-12-31 11:00:00,access_batch_001
FILE-0004359,E01426,ACC-0004617,FILE,DELETE,Удаление файла,PUBLIC,2024-04-29 09:45:45,/data/file/folder_19/file_3436.dat,N,N,N,dlp_monitor,2024-12-31 11:00:00,access_batch_001
FILE-0004360,E01427,ACC-0004619,MAIL,READ,Чтение файла,INTERNAL,2024-07-19 06:25:05,/data/mail/folder_12/file_1788.dat,N,N,N,dlp_monitor,2024-12-31 11:00:00,access_batch_001
FILE-0004361,E01427,ACC-0004619,MAIL,READ,Чтение файла,STRICTLY_CONFIDENTIAL,2024-11-26 02:14:21,/data/mail/folder_41/file_3669.dat,N,N,Y,dlp_monitor,2024-12-31 11:00:00,access_batch_001
FILE-0004362,E01427,ACC-0004619,MAIL,DOWNLOAD,Скачивание файла,STRICTLY_CONFIDENTIAL,2024-01-03 05:30:14,/data/mail/folder_50/file_1380.dat,Y,N,N,dlp_monitor,2024-12-31 11:00:00,access_batch_001
FILE-0004363,E01429,ACC-0004625,MAIL,UPLOAD,Загрузка файла,INTERNAL,2024-10-24 02:52:44,/data/mail/folder_41/file_2218.dat,N,Y,Y,dlp_monitor,2024-12-31 11:00:00,access_batch_001
FILE-0004364,E01429,ACC-0004625,MAIL,DELETE,Удаление файла,STRICTLY_CONFIDENTIAL,2024-01-12 19:56:15,/data/mail/folder_50/file_3587.dat,N,N,N,dlp_monitor,2024-12-31 11:00:00,access_batch_001
FILE-0004365,E01429,ACC-0004625,MAIL,UPLOAD,Загрузка файла,CONFIDENTIAL,2024-02-25 06:58:07,/data/mail/folder_26/file_2932.dat,N,Y,N,dlp_monitor,2024-12-31 11:00:00,access_batch_001
FILE-0004366,E01430,ACC-0004628,MAIL,UPLOAD,Загрузка файла,INTERNAL,2024-05-30 23:32:05,/data/mail/folder_27/file_889.dat,N,Y,N,dlp_monitor,2024-12-31 11:00:00,access_batch_001
FILE-0004367,E01430,ACC-0004628,MAIL,SHARE,Предоставление доступа,CONFIDENTIAL,2024-03-20 22:26:04,/data/mail/folder_15/file_277.dat,N,N,N,dlp_monitor,2024-12-31 11:00:00,access_batch_001
FILE-0004368,E01430,ACC-0004628,MAIL,READ,Чтение файла,INTERNAL,2024-07-06 18:30:30,/data/mail/folder_3/file_2431.dat,N,N,N,dlp_monitor,2024-12-31 11:00:00,access_batch_001
FILE-0004369,E01430,ACC-0004628,MAIL,DELETE,Удаление файла,STRICTLY_CONFIDENTIAL,2024-09-27 20:58:58,/data/mail/folder_26/file_2728.dat,N,N,N,dlp_monitor,2024-12-31 11:00:00,access_batch_001
FILE-0004370,E01431,ACC-0004631,MAIL,DELETE,Удаление файла,CONFIDENTIAL,2024-01-11 16:56:10,/data/mail/folder_44/file_2543.dat,N,N,Y,dlp_monitor,2024-12-31 11:00:00,access_batch_001
FILE-0004371,E01431,ACC-0004631,MAIL,SHARE,Предоставление доступа,STRICTLY_CONFIDENTIAL,2024-07-20 22:50:49,/data/mail/folder_5/file_2788.dat,N,N,N,dlp_monitor,2024-12-31 11:00:00,access_batch_001
FILE-0004372,E01431,ACC-0004633,CRM,DELETE,Удаление файла,STRICTLY_CONFIDENTIAL,2024-11-13 19:05:24,/data/crm/folder_37/file_1840.dat,N,N,N,dlp_monitor,2024-12-31 11:00:00,access_batch_001
FILE-0004373,E01431,ACC-0004633,CRM,SHARE,Предоставление доступа,STRICTLY_CONFIDENTIAL,2024-04-12 04:06:59,/data/crm/folder_44/file_3651.dat,N,N,N,dlp_monitor,2024-12-31 11:00:00,access_batch_001
FILE-0004374,E01431,ACC-0004633,CRM,DOWNLOAD,Скачивание файла,PUBLIC,2024-02-09 19:59:38,/data/crm/folder_30/file_4446.dat,Y,N,N,dlp_monitor,2024-12-31 11:00:00,access_batch_001
FILE-0004375,E01431,ACC-0004633,CRM,SHARE,Предоставление доступа,INTERNAL,2024-09-27 22:11:43,/data/crm/folder_18/file_93.dat,N,N,N,dlp_monitor,2024-12-31 11:00:00,access_batch_001
FILE-0004376,E01432,ACC-0004635,MAIL,DOWNLOAD,Скачивание файла,STRICTLY_CONFIDENTIAL,2024-10-15 20:33:30,/data/mail/folder_31/file_3349.dat,Y,N,N,dlp_monitor,2024-12-31 11:00:00,access_batch_001
FILE-0004377,E01432,ACC-0004635,MAIL,READ,Чтение файла,CONFIDENTIAL,2024-01-18 07:04:03,/data/mail/folder_50/file_830.dat,N,N,Y,dlp_monitor,2024-12-31 11:00:00,access_batch_001
