src_position_event_id,employee_src_id,position_code,position_name,department_src_id,department_name,event_type_code,event_type_name,grade_code,salary_change_flag,effective_from,effective_to,source_system,load_dttm,batch_id
POS-01175-03,E01175,ГЛАВНЫЙ_ЭКСПЕРТ_БЕЗОПАСНОСТЬ,Главный эксперт по безопасности,D0035,Безопасность 35,PROMOTION,Повышение,M2,Y,2021-05-25,2021-09-26,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-01175-04,E01175,СТАРШИЙ_АНАЛИТИК_БЕЗОПАСНОСТЬ,Старший аналитик по безопасности,D0035,Безопасность 35,MOVE,Перемещение,M2,N,2021-09-27,,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-01176-01,E01176,ЭКСПЕРТ_КОМПЛАЕНС,Эксперт по комплаенсу,D0011,Комплаенс 11,PROMOTION,Повышение,G3,Y,2020-01-01,,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-01177-01,E01177,СТАРШИЙ_АНАЛИТИК_БЕЗОПАСНОСТЬ,Старший аналитик по безопасности,D0036,Безопасность 36,PROMOTION,Повышение,M1,Y,2020-01-01,2020-08-14,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-01177-02,E01177,СПЕЦИАЛИСТ_БЕЗОПАСНОСТЬ,Специалист по безопасности,D0036,Безопасность 36,MOVE,Перемещение,M1,N,2020-08-15,2021-04-03,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-01177-03,E01177,СПЕЦИАЛИСТ_БЕЗОПАСНОСТЬ,Специалист по безопасности,D0036,Безопасность 36,MOVE,Перемещение,M1,N,2021-04-04,2022-03-03,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-01177-04,E01177,СПЕЦИАЛИСТ_БЕЗОПАСНОСТЬ,Специалист по безопасности,D0036,Безопасность 36,PROMOTION,Повышение,M1,Y,2022-03-04,,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-01178-01,E01178,ИНЖЕНЕР_ИТ,Инженер ИТ,D0034,ИТ 34,MOVE,Перемещение,M2,N,2021-02-14,2021-12-01,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-01178-02,E01178,ТЕХНИЧЕСКИЙ_ЛИДЕР_ИТ,Технический лидер ИТ,D0034,ИТ 34,MOVE,Перемещение,M2,N,2021-12-02,2022-09-19,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-01178-03,E01178,ИНЖЕНЕР_ИТ,Инженер ИТ,D0034,ИТ 34,HIRE,Приём,M2,N,2022-09-20,,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-01179-01,E01179,ОПЕРАЦИОННЫЙ_МЕНЕДЖЕР_ОПЕРАЦИИ,Операционный менеджер операций,D0012,Операции 12,PROMOTION,Повышение,M1,Y,2020-01-01,2021-01-19,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-01179-02,E01179,СТАРШИЙ_СПЕЦИАЛИСТ_ОПЕРАЦИИ,Старший специалист операций,D0012,Операции 12,HIRE,Приём,M1,N,2021-01-20,2021-10-12,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-01179-03,E01179,СТАРШИЙ_СПЕЦИАЛИСТ_ОПЕРАЦИИ,Старший специалист операций,D0012,Операции 12,PROMOTION,Повышение,M1,Y,2021-10-13,2022-04-27,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-01179-04,E01179,СПЕЦИАЛИСТ_ОПЕРАЦИИ,Специалист операций,D0012,Операции 12,TRANSFER,Перевод,M1,Y,2022-04-28,,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-01180-01,E01180,РУКОВОДИТЕЛЬ_СМЕНЫ_ОПЕРАЦИИ,Руководитель смены операций,D0006,Операции 6,HIRE,Приём,M1,N,2024-12-25,2025-10-30,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-01180-02,E01180,СТАРШИЙ_СПЕЦИАЛИСТ_ОПЕРАЦИИ,Старший специалист операций,D0006,Операции 6,PROMOTION,Повышение,M1,Y,2025-10-31,2026-09-03,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-01180-03,E01180,РУКОВОДИТЕЛЬ_СМЕНЫ_ОПЕРАЦИИ,Руководитель смены операций,D0006,Операции 6,TRANSFER,Перевод,M1,Y,2026-09-04,,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-01181-01,E01181,ГЛАВНЫЙ_МЕНЕДЖЕР_ПРОДАЖИ,Главный менеджер по продажам,D0002,Продажи 2,MOVE,Перемещение,G1,N,2022-10-24,2023-07-14,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-01181-02,E01181,РУКОВОДИТЕЛЬ_ГРУППЫ_ПРОДАЖИ,Руководитель группы по продажам,D0002,Продажи 2,PROMOTION,Повышение,G1,Y,2023-07-15,2024-04-09,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-01181-03,E01181,ГЛАВНЫЙ_МЕНЕДЖЕР_ПРОДАЖИ,Главный менеджер по продажам,D0002,Продажи 2,PROMOTION,Повышение,G1,Y,2024-04-10,2025-04-15,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-01181-04,E01181,РУКОВОДИТЕЛЬ_ГРУППЫ_ПРОДАЖИ,Руководитель группы по продажам,D0002,Продажи 2,PROMOTION,Повышение,G1,Y,2025-04-16,,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-01182-01,E01182,СПЕЦИАЛИСТ_ОПЕРАЦИИ,Специалист операций,D0025,Операции 25,PROMOTION,Повышение,G3,Y,2021-11-19,2022-08-09,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-01182-02,E01182,РУКОВОДИТЕЛЬ_СМЕНЫ_ОПЕРАЦИИ,Руководитель смены операций,D0025,Операции 25,HIRE,Приём,G3,N,2022-08-10,,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-01183-01,E01183,ОПЕРАЦИОННЫЙ_МЕНЕДЖЕР_ОПЕРАЦИИ,Операционный менеджер операций,D0012,Операции 12,HIRE,Приём,G4,N,2021-11-12,2022-05-26,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-01183-02,E01183,ОПЕРАЦИОННЫЙ_МЕНЕДЖЕР_ОПЕРАЦИИ,Операционный менеджер операций,D0012,Операции 12,TRANSFER,Перевод,G4,Y,2022-05-27,2022-11-10,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-01183-03,E01183,СПЕЦИАЛИСТ_ОПЕРАЦИИ,Специалист операций,D0012,Операции 12,TRANSFER,Перевод,G4,Y,2022-11-11,,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-01184-01,E01184,СТАРШИЙ_АНАЛИТИК_БЕЗОПАСНОСТЬ,Старший аналитик по безопасности,D0004,Безопасность 4,PROMOTION,Повышение,M1,Y,2022-08-25,,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-01185-01,E01185,СТАРШИЙ_СПЕЦИАЛИСТ_ОПЕРАЦИИ,Старший специалист операций,D0010,Операции 10,HIRE,Приём,G1,N,2023-08-18,2024-08-29,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-01185-02,E01185,СПЕЦИАЛИСТ_ОПЕРАЦИИ,Специалист операций,D0010,Операции 10,TRANSFER,Перевод,G1,Y,2024-08-30,,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-01186-01,E01186,СТАРШИЙ_ИНЖЕНЕР_ИТ,Старший инженер ИТ,D0013,ИТ 13,MOVE,Перемещение,G1,N,2021-09-08,2022-02-20,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-01186-02,E01186,ИНЖЕНЕР_ИТ,Инженер ИТ,D0013,ИТ 13,HIRE,Приём,G1,N,2022-02-21,2022-07-03,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-01186-03,E01186,СТАРШИЙ_ИНЖЕНЕР_ИТ,Старший инженер ИТ,D0013,ИТ 13,HIRE,Приём,G1,N,2022-07-04,,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-01187-01,E01187,СИСТЕМНЫЙ_АНАЛИТИК_ИТ,Системный аналитик ИТ,D0008,ИТ 8,TRANSFER,Перевод,G4,Y,2022-01-08,2022-09-10,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-01187-02,E01187,ТЕХНИЧЕСКИЙ_ЛИДЕР_ИТ,Технический лидер ИТ,D0008,ИТ 8,MOVE,Перемещение,G4,N,2022-09-11,2023-10-20,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-01187-03,E01187,ИНЖЕНЕР_ИТ,Инженер ИТ,D0008,ИТ 8,MOVE,Перемещение,G4,N,2023-10-21,,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-01188-01,E01188,ГЛАВНЫЙ_МЕНЕДЖЕР_ПРОДАЖИ,Главный менеджер по продажам,D0002,Продажи 2,MOVE,Перемещение,G2,N,2023-07-28,2024-08-06,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-01188-02,E01188,МЕНЕДЖЕР_ПРОДАЖИ,Менеджер по продажам,D0002,Продажи 2,MOVE,Перемещение,G2,N,2024-08-07,,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-01189-01,E01189,МЕНЕДЖЕР_КОМПЛАЕНС,Менеджер по комплаенсу,D0007,Комплаенс 7,PROMOTION,Повышение,G1,Y,2021-10-05,2022-10-08,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-01189-02,E01189,МЕНЕДЖЕР_КОМПЛАЕНС,Менеджер по комплаенсу,D0007,Комплаенс 7,HIRE,Приём,G1,N,2022-10-09,2023-11-19,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-01189-03,E01189,СТАРШИЙ_ЭКСПЕРТ_КОМПЛАЕНС,Старший эксперт по комплаенсу,D0007,Комплаенс 7,TRANSFER,Перевод,G1,Y,2023-11-20,,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-01190-01,E01190,СПЕЦИАЛИСТ_ОПЕРАЦИИ,Специалист операций,D0006,Операции 6,PROMOTION,Повышение,G1,Y,2024-08-11,2025-09-11,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-01190-02,E01190,РУКОВОДИТЕЛЬ_СМЕНЫ_ОПЕРАЦИИ,Руководитель смены операций,D0006,Операции 6,MOVE,Перемещение,G1,N,2025-09-12,2026-05-02,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-01190-03,E01190,ОПЕРАЦИОННЫЙ_МЕНЕДЖЕР_ОПЕРАЦИИ,Операционный менеджер операций,D0006,Операции 6,HIRE,Приём,G1,N,2026-05-03,,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-01191-01,E01191,СТАРШИЙ_ИНЖЕНЕР_ИТ,Старший инженер ИТ,D0016,ИТ 16,TRANSFER,Перевод,G4,Y,2023-10-02,,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-01192-01,E01192,СПЕЦИАЛИСТ_КОМПЛАЕНС,Специалист по комплаенсу,D0030,Комплаенс 30,HIRE,Приём,G3,N,2022-03-30,2022-12-03,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-01192-02,E01192,ЭКСПЕРТ_КОМПЛАЕНС,Эксперт по комплаенсу,D0030,Комплаенс 30,HIRE,Приём,G3,N,2022-12-04,2023-12-12,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-01192-03,E01192,СТАРШИЙ_ЭКСПЕРТ_КОМПЛАЕНС,Старший эксперт по комплаенсу,D0030,Комплаенс 30,MOVE,Перемещение,G3,N,2023-12-13,,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-01193-01,E01193,РУКОВОДИТЕЛЬ_ГРУППЫ_ПРОДАЖИ,Руководитель группы по продажам,D0039,Продажи 39,TRANSFER,Перевод,G1,Y,2021-10-24,2022-10-04,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-01193-02,E01193,СТАРШИЙ_МЕНЕДЖЕР_ПРОДАЖИ,Старший менеджер по продажам,D0039,Продажи 39,PROMOTION,Повышение,G1,Y,2022-10-05,2023-04-26,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-01193-03,E01193,СТАРШИЙ_МЕНЕДЖЕР_ПРОДАЖИ,Старший менеджер по продажам,D0039,Продажи 39,HIRE,Приём,G1,N,2023-04-27,,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-01194-01,E01194,СИСТЕМНЫЙ_АНАЛИТИК_ИТ,Системный аналитик ИТ,D0038,ИТ 38,PROMOTION,Повышение,M1,Y,2024-09-21,2025-08-08,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-01194-02,E01194,ИНЖЕНЕР_ИТ,Инженер ИТ,D0038,ИТ 38,HIRE,Приём,M1,N,2025-08-09,,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-01195-01,E01195,МЕНЕДЖЕР_КОМПЛАЕНС,Менеджер по комплаенсу,D0020,Комплаенс 20,MOVE,Перемещение,G3,N,2020-01-03,2020-08-08,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-01195-02,E01195,ЭКСПЕРТ_КОМПЛАЕНС,Эксперт по комплаенсу,D0020,Комплаенс 20,HIRE,Приём,G3,N,2020-08-09,,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-01196-01,E01196,ЭКСПЕРТ_КОМПЛАЕНС,Эксперт по комплаенсу,D0028,Комплаенс 28,TRANSFER,Перевод,G1,Y,2021-05-13,2022-05-14,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-01196-02,E01196,ЭКСПЕРТ_КОМПЛАЕНС,Эксперт по комплаенсу,D0028,Комплаенс 28,TRANSFER,Перевод,G1,Y,2022-05-15,2023-05-15,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-01196-03,E01196,СТАРШИЙ_ЭКСПЕРТ_КОМПЛАЕНС,Старший эксперт по комплаенсу,D0028,Комплаенс 28,MOVE,Перемещение,G1,N,2023-05-16,2024-05-16,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-01196-04,E01196,СТАРШИЙ_ЭКСПЕРТ_КОМПЛАЕНС,Старший эксперт по комплаенсу,D0028,Комплаенс 28,HIRE,Приём,G1,N,2024-05-17,,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-01197-01,E01197,ТЕХНИЧЕСКИЙ_ЛИДЕР_ИТ,Технический лидер ИТ,D0029,ИТ 29,TRANSFER,Перевод,M2,Y,2022-01-23,2022-11-18,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-01197-02,E01197,ТЕХНИЧЕСКИЙ_ЛИДЕР_ИТ,Технический лидер ИТ,D0029,ИТ 29,TRANSFER,Перевод,M2,Y,2022-11-19,2023-07-13,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-01197-03,E01197,СТАРШИЙ_ИНЖЕНЕР_ИТ,Старший инженер ИТ,D0029,ИТ 29,MOVE,Перемещение,M2,N,2023-07-14,2024-08-27,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-01197-04,E01197,СИСТЕМНЫЙ_АНАЛИТИК_ИТ,Системный аналитик ИТ,D0029,ИТ 29,PROMOTION,Повышение,M2,Y,2024-08-28,,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-01198-01,E01198,СПЕЦИАЛИСТ_КОМПЛАЕНС,Специалист по комплаенсу,D0022,Комплаенс 22,HIRE,Приём,G3,N,2020-01-01,2020-05-13,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-01198-02,E01198,МЕНЕДЖЕР_КОМПЛАЕНС,Менеджер по комплаенсу,D0022,Комплаенс 22,PROMOTION,Повышение,G3,Y,2020-05-14,2020-11-16,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-01198-03,E01198,МЕНЕДЖЕР_КОМПЛАЕНС,Менеджер по комплаенсу,D0022,Комплаенс 22,HIRE,Приём,G3,N,2020-11-17,2021-03-19,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-01198-04,E01198,СПЕЦИАЛИСТ_КОМПЛАЕНС,Специалист по комплаенсу,D0022,Комплаенс 22,MOVE,Перемещение,G3,N,2021-03-20,,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-01199-01,E01199,СТАРШИЙ_АНАЛИТИК_БЕЗОПАСНОСТЬ,Старший аналитик по безопасности,D0031,Безопасность 31,MOVE,Перемещение,G4,N,2020-01-01,2020-09-18,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-01199-02,E01199,СТАРШИЙ_АНАЛИТИК_БЕЗОПАСНОСТЬ,Старший аналитик по безопасности,D0031,Безопасность 31,PROMOTION,Повышение,G4,Y,2020-09-19,2021-10-08,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-01199-03,E01199,СТАРШИЙ_АНАЛИТИК_БЕЗОПАСНОСТЬ,Старший аналитик по безопасности,D0031,Безопасность 31,TRANSFER,Перевод,G4,Y,2021-10-09,,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-01200-01,E01200,СТАРШИЙ_ИНЖЕНЕР_ИТ,Старший инженер ИТ,D0026,ИТ 26,PROMOTION,Повышение,M1,Y,2020-01-01,2020-06-15,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-01200-02,E01200,ИНЖЕНЕР_ИТ,Инженер ИТ,D0026,ИТ 26,HIRE,Приём,M1,N,2020-06-16,2021-02-13,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-01200-03,E01200,СИСТЕМНЫЙ_АНАЛИТИК_ИТ,Системный аналитик ИТ,D0026,ИТ 26,HIRE,Приём,M1,N,2021-02-14,2021-12-14,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-01200-04,E01200,ИНЖЕНЕР_ИТ,Инженер ИТ,D0026,ИТ 26,MOVE,Перемещение,M1,N,2021-12-15,,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-01201-01,E01201,ТЕХНИЧЕСКИЙ_ЛИДЕР_ИТ,Технический лидер ИТ,D0008,ИТ 8,PROMOTION,Повышение,G1,Y,2022-12-16,2023-09-09,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-01201-02,E01201,ТЕХНИЧЕСКИЙ_ЛИДЕР_ИТ,Технический лидер ИТ,D0008,ИТ 8,HIRE,Приём,G1,N,2023-09-10,2024-08-31,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-01201-03,E01201,СИСТЕМНЫЙ_АНАЛИТИК_ИТ,Системный аналитик ИТ,D0008,ИТ 8,HIRE,Приём,G1,N,2024-09-01,2025-09-04,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-01201-04,E01201,СИСТЕМНЫЙ_АНАЛИТИК_ИТ,Системный аналитик ИТ,D0008,ИТ 8,HIRE,Приём,G1,N,2025-09-05,,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-01202-01,E01202,ВЕДУЩИЙ_СПЕЦИАЛИСТ_БЕЗОПАСНОСТЬ,Ведущий специалист по безопасности,D0001,Безопасность 1,PROMOTION,Повышение,G5,Y,2020-05-26,,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-01203-01,E01203,СТАРШИЙ_МЕНЕДЖЕР_ПРОДАЖИ,Старший менеджер по продажам,D0002,Продажи 2,TRANSFER,Перевод,G4,Y,2022-02-25,2023-01-08,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-01203-02,E01203,РУКОВОДИТЕЛЬ_ГРУППЫ_ПРОДАЖИ,Руководитель группы по продажам,D0002,Продажи 2,PROMOTION,Повышение,G4,Y,2023-01-09,,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-01204-01,E01204,СПЕЦИАЛИСТ_КОМПЛАЕНС,Специалист по комплаенсу,D0020,Комплаенс 20,HIRE,Приём,G1,N,2021-06-24,,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-01205-01,E01205,СТАРШИЙ_МЕНЕДЖЕР_ПРОДАЖИ,Старший менеджер по продажам,D0039,Продажи 39,MOVE,Перемещение,G2,N,2021-05-06,2022-03-15,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-01205-02,E01205,ГЛАВНЫЙ_МЕНЕДЖЕР_ПРОДАЖИ,Главный менеджер по продажам,D0039,Продажи 39,TRANSFER,Перевод,G2,Y,2022-03-16,2023-03-14,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-01205-03,E01205,РУКОВОДИТЕЛЬ_ГРУППЫ_ПРОДАЖИ,Руководитель группы по продажам,D0039,Продажи 39,MOVE,Перемещение,G2,N,2023-03-15,2023-10-02,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-01205-04,E01205,ГЛАВНЫЙ_МЕНЕДЖЕР_ПРОДАЖИ,Главный менеджер по продажам,D0039,Продажи 39,TRANSFER,Перевод,G2,Y,2023-10-03,,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-01206-01,E01206,СТАРШИЙ_СПЕЦИАЛИСТ_ОПЕРАЦИИ,Старший специалист операций,D0033,Операции 33,MOVE,Перемещение,M1,N,2024-07-16,2025-01-17,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-01206-02,E01206,СПЕЦИАЛИСТ_ОПЕРАЦИИ,Специалист операций,D0033,Операции 33,TRANSFER,Перевод,M1,Y,2025-01-18,2025-07-06,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-01206-03,E01206,СТАРШИЙ_СПЕЦИАЛИСТ_ОПЕРАЦИИ,Старший специалист операций,D0033,Операции 33,PROMOTION,Повышение,M1,Y,2025-07-07,,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-01207-01,E01207,МЕНЕДЖЕР_ПРОДАЖИ,Менеджер по продажам,D0039,Продажи 39,PROMOTION,Повышение,G1,Y,2020-12-19,,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-01208-01,E01208,СПЕЦИАЛИСТ_ОПЕРАЦИИ,Специалист операций,D0037,Операции 37,HIRE,Приём,M2,N,2021-07-22,,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-01209-01,E01209,ГЛАВНЫЙ_ЭКСПЕРТ_БЕЗОПАСНОСТЬ,Главный эксперт по безопасности,D0035,Безопасность 35,MOVE,Перемещение,M2,N,2021-11-01,2022-03-30,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-01209-02,E01209,СПЕЦИАЛИСТ_БЕЗОПАСНОСТЬ,Специалист по безопасности,D0035,Безопасность 35,TRANSFER,Перевод,M2,Y,2022-03-31,,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-01210-01,E01210,СПЕЦИАЛИСТ_БЕЗОПАСНОСТЬ,Специалист по безопасности,D0004,Безопасность 4,TRANSFER,Перевод,M1,Y,2022-08-16,2023-03-11,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-01210-02,E01210,СТАРШИЙ_АНАЛИТИК_БЕЗОПАСНОСТЬ,Старший аналитик по безопасности,D0004,Безопасность 4,PROMOTION,Повышение,M1,Y,2023-03-12,2023-07-13,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-01210-03,E01210,ВЕДУЩИЙ_СПЕЦИАЛИСТ_БЕЗОПАСНОСТЬ,Ведущий специалист по безопасности,D0004,Безопасность 4,TRANSFER,Перевод,M1,Y,2023-07-14,,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-01211-01,E01211,СТАРШИЙ_ЭКСПЕРТ_КОМПЛАЕНС,Старший эксперт по комплаенсу,D0030,Комплаенс 30,HIRE,Приём,M1,N,2024-07-22,2025-07-29,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-01211-02,E01211,СПЕЦИАЛИСТ_КОМПЛАЕНС,Специалист по комплаенсу,D0030,Комплаенс 30,PROMOTION,Повышение,M1,Y,2025-07-30,,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-01212-01,E01212,РУКОВОДИТЕЛЬ_СМЕНЫ_ОПЕРАЦИИ,Руководитель смены операций,D0027,Операции 27,PROMOTION,Повышение,M2,Y,2024-12-20,2025-11-24,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-01212-02,E01212,ОПЕРАЦИОННЫЙ_МЕНЕДЖЕР_ОПЕРАЦИИ,Операционный менеджер операций,D0027,Операции 27,HIRE,Приём,M2,N,2025-11-25,2026-11-22,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-01212-03,E01212,ОПЕРАЦИОННЫЙ_МЕНЕДЖЕР_ОПЕРАЦИИ,Операционный менеджер операций,D0027,Операции 27,PROMOTION,Повышение,M2,Y,2026-11-23,2027-08-18,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-01212-04,E01212,СПЕЦИАЛИСТ_ОПЕРАЦИИ,Специалист операций,D0027,Операции 27,MOVE,Перемещение,M2,N,2027-08-19,,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-01213-01,E01213,РУКОВОДИТЕЛЬ_СМЕНЫ_ОПЕРАЦИИ,Руководитель смены операций,D0037,Операции 37,MOVE,Перемещение,M1,N,2020-01-01,2020-10-05,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-01213-02,E01213,ОПЕРАЦИОННЫЙ_МЕНЕДЖЕР_ОПЕРАЦИИ,Операционный менеджер операций,D0037,Операции 37,PROMOTION,Повышение,M1,Y,2020-10-06,2021-05-03,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-01213-03,E01213,ОПЕРАЦИОННЫЙ_МЕНЕДЖЕР_ОПЕРАЦИИ,Операционный менеджер операций,D0037,Операции 37,PROMOTION,Повышение,M1,Y,2021-05-04,2021-11-30,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-01213-04,E01213,СТАРШИЙ_СПЕЦИАЛИСТ_ОПЕРАЦИИ,Старший специалист операций,D0037,Операции 37,TRANSFER,Перевод,M1,Y,2021-12-01,,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-01214-01,E01214,СИСТЕМНЫЙ_АНАЛИТИК_ИТ,Системный аналитик ИТ,D0013,ИТ 13,TRANSFER,Перевод,G1,Y,2020-11-04,2021-07-19,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-01214-02,E01214,СИСТЕМНЫЙ_АНАЛИТИК_ИТ,Системный аналитик ИТ,D0013,ИТ 13,PROMOTION,Повышение,G1,Y,2021-07-20,2022-08-07,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-01214-03,E01214,ИНЖЕНЕР_ИТ,Инженер ИТ,D0013,ИТ 13,MOVE,Перемещение,G1,N,2022-08-08,,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-01215-01,E01215,ГЛАВНЫЙ_ЭКСПЕРТ_БЕЗОПАСНОСТЬ,Главный эксперт по безопасности,D0031,Безопасность 31,MOVE,Перемещение,M2,N,2023-11-05,2024-07-19,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-01215-02,E01215,ВЕДУЩИЙ_СПЕЦИАЛИСТ_БЕЗОПАСНОСТЬ,Ведущий специалист по безопасности,D0031,Безопасность 31,TRANSFER,Перевод,M2,Y,2024-07-20,,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-01216-01,E01216,СТАРШИЙ_ЭКСПЕРТ_КОМПЛАЕНС,Старший эксперт по комплаенсу,D0017,Комплаенс 17,PROMOTION,Повышение,G1,Y,2021-10-09,2022-07-16,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-01216-02,E01216,СТАРШИЙ_ЭКСПЕРТ_КОМПЛАЕНС,Старший эксперт по комплаенсу,D0017,Комплаенс 17,HIRE,Приём,G1,N,2022-07-17,,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-01217-01,E01217,МЕНЕДЖЕР_КОМПЛАЕНС,Менеджер по комплаенсу,D0022,Комплаенс 22,HIRE,Приём,G5,N,2024-10-29,2025-12-20,hr_position_history,2024-12-31 10:00:00,hr_batch_001
