src_signal_id,employee_src_id,signal_code,signal_name,signal_group,signal_value_num,signal_value_text,detected_at,signal_status,source_system,load_dttm,batch_id
DS-0000753,E00161,LOW_ENGAGEMENT,Снижение вовлечённости,ENGAGEMENT,4.1549,Нужна дополнительная проверка,2024-05-06 12:07:36,ACTIVE,hr_attrition_monitor,2024-12-31 10:00:00,hr_batch_001
DS-0000754,E01225,ROLE_STAGNATION,Карьерная стагнация,CAREER,4.5162,Подтверждён руководителем,2024-07-24 10:53:36,ACTIVE,hr_attrition_monitor,2024-12-31 10:00:00,hr_batch_001
DS-0000755,E00736,ROLE_STAGNATION,Карьерная стагнация,CAREER,4.979,Подтверждён руководителем,2024-08-04 03:00:34,CLOSED,hr_attrition_monitor,2024-12-31 10:00:00,hr_batch_001
DS-0000756,E00306,COMPENSATION_GAP,Риск из-за уровня компенсации,COMPENSATION,0.6252,Подтверждён руководителем,2024-09-27 12:50:58,PENDING,hr_attrition_monitor,2024-12-31 10:00:00,hr_batch_001
DS-0000757,E02389,MANAGER_CONFLICT,Конфликт с руководителем,RELATIONS,4.6762,Нужна дополнительная проверка,2024-03-02 12:22:46,PENDING,hr_attrition_monitor,2024-12-31 10:00:00,hr_batch_001
DS-0000758,E02761,MANAGER_CONFLICT,Конфликт с руководителем,RELATIONS,1.2847,Подтверждён руководителем,2024-12-02 09:13:22,ACTIVE,hr_attrition_monitor,2024-12-31 10:00:00,hr_batch_001
DS-0000759,E00365,MANAGER_CONFLICT,Конфликт с руководителем,RELATIONS,2.4917,Нужна дополнительная проверка,2024-12-18 21:39:48,ACTIVE,hr_attrition_monitor,2024-12-31 10:00:00,hr_batch_001
DS-0000760,E00178,ROLE_STAGNATION,Карьерная стагнация,CAREER,0.7099,Нужна дополнительная проверка,2024-10-30 03:08:18,CLOSED,hr_attrition_monitor,2024-12-31 10:00:00,hr_batch_001
DS-0000761,E02417,MARKET_ACTIVITY,Активность на рынке труда,ATTRITION,3.8587,Сигнал выявлен автоматически,2024-12-28 18:29:46,ACTIVE,hr_attrition_monitor,2024-12-31 10:00:00,hr_batch_001
DS-0000762,E00287,LOW_ENGAGEMENT,Снижение вовлечённости,ENGAGEMENT,4.1534,Сигнал выявлен автоматически,2024-02-09 07:23:53,ACTIVE,hr_attrition_monitor,2024-12-31 10:00:00,hr_batch_001
DS-0000763,E00059,MARKET_ACTIVITY,Активность на рынке труда,ATTRITION,3.2602,Сигнал выявлен автоматически,2024-02-14 10:53:05,ACTIVE,hr_attrition_monitor,2024-12-31 10:00:00,hr_batch_001
DS-0000764,E02960,COMPENSATION_GAP,Риск из-за уровня компенсации,COMPENSATION,3.944,Сигнал выявлен автоматически,2024-02-24 22:06:55,PENDING,hr_attrition_monitor,2024-12-31 10:00:00,hr_batch_001
DS-0000765,E02067,ROLE_STAGNATION,Карьерная стагнация,CAREER,2.226,Подтверждён руководителем,2024-09-20 02:05:00,ACTIVE,hr_attrition_monitor,2024-12-31 10:00:00,hr_batch_001
DS-0000766,E01897,MANAGER_CONFLICT,Конфликт с руководителем,RELATIONS,4.3277,Нужна дополнительная проверка,2024-08-29 10:00:42,ACTIVE,hr_attrition_monitor,2024-12-31 10:00:00,hr_batch_001
DS-0000767,E00345,LOW_ENGAGEMENT,Снижение вовлечённости,ENGAGEMENT,2.841,Сигнал выявлен автоматически,2024-09-07 21:21:44,ACTIVE,hr_attrition_monitor,2024-12-31 10:00:00,hr_batch_001
DS-0000768,E00344,MANAGER_CONFLICT,Конфликт с руководителем,RELATIONS,0.8412,Подтверждён руководителем,2024-03-02 04:31:22,ACTIVE,hr_attrition_monitor,2024-12-31 10:00:00,hr_batch_001
DS-0000769,E02838,ROLE_STAGNATION,Карьерная стагнация,CAREER,2.3983,Нужна дополнительная проверка,2024-02-01 10:11:59,ACTIVE,hr_attrition_monitor,2024-12-31 10:00:00,hr_batch_001
DS-0000770,E02460,MARKET_ACTIVITY,Активность на рынке труда,ATTRITION,3.8922,Требует внимания HRBP,2024-04-02 20:33:19,PENDING,hr_attrition_monitor,2024-12-31 10:00:00,hr_batch_001
DS-0000771,E00103,ROLE_STAGNATION,Карьерная стагнация,CAREER,2.9915,Требует внимания HRBP,2024-11-17 22:20:16,ACTIVE,hr_attrition_monitor,2024-12-31 10:00:00,hr_batch_001
DS-0000772,E00071,COMPENSATION_GAP,Риск из-за уровня компенсации,COMPENSATION,1.954,Сигнал выявлен автоматически,2024-02-13 01:53:02,ACTIVE,hr_attrition_monitor,2024-12-31 10:00:00,hr_batch_001
DS-0000773,E00097,COMPENSATION_GAP,Риск из-за уровня компенсации,COMPENSATION,1.0676,Сигнал выявлен автоматически,2024-01-06 08:31:45,CLOSED,hr_attrition_monitor,2024-12-31 10:00:00,hr_batch_001
DS-0000774,E02825,MANAGER_CONFLICT,Конфликт с руководителем,RELATIONS,1.8265,Требует внимания HRBP,2024-03-20 07:25:24,PENDING,hr_attrition_monitor,2024-12-31 10:00:00,hr_batch_001
DS-0000775,E00234,MARKET_ACTIVITY,Активность на рынке труда,ATTRITION,1.5915,Требует внимания HRBP,2024-09-20 09:55:34,ACTIVE,hr_attrition_monitor,2024-12-31 10:00:00,hr_batch_001
DS-0000776,E00319,MARKET_ACTIVITY,Активность на рынке труда,ATTRITION,1.8338,Требует внимания HRBP,2024-10-03 16:31:50,ACTIVE,hr_attrition_monitor,2024-12-31 10:00:00,hr_batch_001
DS-0000777,E02609,ROLE_STAGNATION,Карьерная стагнация,CAREER,2.8764,Требует внимания HRBP,2024-07-07 07:16:06,ACTIVE,hr_attrition_monitor,2024-12-31 10:00:00,hr_batch_001
DS-0000778,E00215,LOW_ENGAGEMENT,Снижение вовлечённости,ENGAGEMENT,4.3063,Нужна дополнительная проверка,2024-06-04 19:37:34,ACTIVE,hr_attrition_monitor,2024-12-31 10:00:00,hr_batch_001
DS-0000779,E01892,COMPENSATION_GAP,Риск из-за уровня компенсации,COMPENSATION,3.7815,Подтверждён руководителем,2024-02-23 23:01:55,ACTIVE,hr_attrition_monitor,2024-12-31 10:00:00,hr_batch_001
DS-0000780,E01393,MARKET_ACTIVITY,Активность на рынке труда,ATTRITION,4.277,Сигнал выявлен автоматически,2024-10-08 11:56:26,ACTIVE,hr_attrition_monitor,2024-12-31 10:00:00,hr_batch_001
DS-0000781,E02773,MARKET_ACTIVITY,Активность на рынке труда,ATTRITION,1.267,Подтверждён руководителем,2024-12-11 17:40:13,ACTIVE,hr_attrition_monitor,2024-12-31 10:00:00,hr_batch_001
DS-0000782,E00175,LOW_ENGAGEMENT,Снижение вовлечённости,ENGAGEMENT,4.4222,Подтверждён руководителем,2024-04-18 03:45:12,PENDING,hr_attrition_monitor,2024-12-31 10:00:00,hr_batch_001
DS-0000783,E02392,ROLE_STAGNATION,Карьерная стагнация,CAREER,3.7081,Требует внимания HRBP,2024-08-05 15:59:50,ACTIVE,hr_attrition_monitor,2024-12-31 10:00:00,hr_batch_001
DS-0000784,E00209,LOW_ENGAGEMENT,Снижение вовлечённости,ENGAGEMENT,2.6842,Подтверждён руководителем,2024-01-26 02:04:41,ACTIVE,hr_attrition_monitor,2024-12-31 10:00:00,hr_batch_001
DS-0000785,E01080,LOW_ENGAGEMENT,Снижение вовлечённости,ENGAGEMENT,0.8632,Подтверждён руководителем,2024-05-11 08:53:42,PENDING,hr_attrition_monitor,2024-12-31 10:00:00,hr_batch_001
DS-0000786,E02141,MANAGER_CONFLICT,Конфликт с руководителем,RELATIONS,2.2822,Требует внимания HRBP,2024-11-12 00:53:14,CLOSED,hr_attrition_monitor,2024-12-31 10:00:00,hr_batch_001
DS-0000787,E00011,MARKET_ACTIVITY,Активность на рынке труда,ATTRITION,2.861,Сигнал выявлен автоматически,2024-10-07 08:56:36,ACTIVE,hr_attrition_monitor,2024-12-31 10:00:00,hr_batch_001
DS-0000788,E00150,MANAGER_CONFLICT,Конфликт с руководителем,RELATIONS,1.0521,Сигнал выявлен автоматически,2024-07-04 04:25:16,ACTIVE,hr_attrition_monitor,2024-12-31 10:00:00,hr_batch_001
DS-0000789,E00112,LOW_ENGAGEMENT,Снижение вовлечённости,ENGAGEMENT,2.2186,Сигнал выявлен автоматически,2024-03-26 01:32:37,ACTIVE,hr_attrition_monitor,2024-12-31 10:00:00,hr_batch_001
DS-0000790,E01292,ROLE_STAGNATION,Карьерная стагнация,CAREER,0.7994,Сигнал выявлен автоматически,2024-11-24 18:38:08,ACTIVE,hr_attrition_monitor,2024-12-31 10:00:00,hr_batch_001
DS-0000791,E00006,MANAGER_CONFLICT,Конфликт с руководителем,RELATIONS,1.3986,Требует внимания HRBP,2024-08-29 05:20:38,ACTIVE,hr_attrition_monitor,2024-12-31 10:00:00,hr_batch_001
DS-0000792,E00065,COMPENSATION_GAP,Риск из-за уровня компенсации,COMPENSATION,0.8027,Подтверждён руководителем,2024-05-04 12:31:52,PENDING,hr_attrition_monitor,2024-12-31 10:00:00,hr_batch_001
DS-0000793,E00353,COMPENSATION_GAP,Риск из-за уровня компенсации,COMPENSATION,4.2459,Требует внимания HRBP,2024-11-12 11:45:40,PENDING,hr_attrition_monitor,2024-12-31 10:00:00,hr_batch_001
DS-0000794,E01356,MARKET_ACTIVITY,Активность на рынке труда,ATTRITION,1.0797,Сигнал выявлен автоматически,2024-10-07 01:54:04,ACTIVE,hr_attrition_monitor,2024-12-31 10:00:00,hr_batch_001
DS-0000795,E00098,ROLE_STAGNATION,Карьерная стагнация,CAREER,1.9268,Сигнал выявлен автоматически,2024-07-25 03:42:58,ACTIVE,hr_attrition_monitor,2024-12-31 10:00:00,hr_batch_001
DS-0000796,E00273,MARKET_ACTIVITY,Активность на рынке труда,ATTRITION,1.5893,Требует внимания HRBP,2024-07-12 14:11:58,ACTIVE,hr_attrition_monitor,2024-12-31 10:00:00,hr_batch_001
DS-0000797,E00181,LOW_ENGAGEMENT,Снижение вовлечённости,ENGAGEMENT,2.4385,Требует внимания HRBP,2024-10-04 09:02:55,ACTIVE,hr_attrition_monitor,2024-12-31 10:00:00,hr_batch_001
DS-0000798,E01032,ROLE_STAGNATION,Карьерная стагнация,CAREER,1.3794,Сигнал выявлен автоматически,2024-10-23 22:33:51,CLOSED,hr_attrition_monitor,2024-12-31 10:00:00,hr_batch_001
DS-0000799,E00298,ROLE_STAGNATION,Карьерная стагнация,CAREER,4.1767,Подтверждён руководителем,2024-05-31 03:33:06,CLOSED,hr_attrition_monitor,2024-12-31 10:00:00,hr_batch_001
DS-0000800,E00401,MANAGER_CONFLICT,Конфликт с руководителем,RELATIONS,4.6406,Требует внимания HRBP,2024-08-01 02:26:31,ACTIVE,hr_attrition_monitor,2024-12-31 10:00:00,hr_batch_001
DS-0000801,E00342,MARKET_ACTIVITY,Активность на рынке труда,ATTRITION,4.6665,Нужна дополнительная проверка,2024-11-28 15:16:32,ACTIVE,hr_attrition_monitor,2024-12-31 10:00:00,hr_batch_001
DS-0000802,E02356,LOW_ENGAGEMENT,Снижение вовлечённости,ENGAGEMENT,0.8439,Требует внимания HRBP,2024-09-07 01:06:47,PENDING,hr_attrition_monitor,2024-12-31 10:00:00,hr_batch_001
DS-0000803,E00238,MANAGER_CONFLICT,Конфликт с руководителем,RELATIONS,2.6107,Нужна дополнительная проверка,2024-06-20 07:09:25,PENDING,hr_attrition_monitor,2024-12-31 10:00:00,hr_batch_001
DS-0000804,E00302,MARKET_ACTIVITY,Активность на рынке труда,ATTRITION,2.1521,Подтверждён руководителем,2024-09-21 05:28:29,ACTIVE,hr_attrition_monitor,2024-12-31 10:00:00,hr_batch_001
DS-0000805,E01250,COMPENSATION_GAP,Риск из-за уровня компенсации,COMPENSATION,1.8449,Сигнал выявлен автоматически,2024-10-12 05:59:03,ACTIVE,hr_attrition_monitor,2024-12-31 10:00:00,hr_batch_001
DS-0000806,E01345,MARKET_ACTIVITY,Активность на рынке труда,ATTRITION,0.9708,Подтверждён руководителем,2024-07-11 16:23:58,ACTIVE,hr_attrition_monitor,2024-12-31 10:00:00,hr_batch_001
DS-0000807,E00355,LOW_ENGAGEMENT,Снижение вовлечённости,ENGAGEMENT,1.1508,Сигнал выявлен автоматически,2024-07-21 20:16:04,ACTIVE,hr_attrition_monitor,2024-12-31 10:00:00,hr_batch_001
DS-0000808,E00160,LOW_ENGAGEMENT,Снижение вовлечённости,ENGAGEMENT,1.9665,Нужна дополнительная проверка,2024-09-04 01:31:16,ACTIVE,hr_attrition_monitor,2024-12-31 10:00:00,hr_batch_001
DS-0000809,E00210,ROLE_STAGNATION,Карьерная стагнация,CAREER,2.99,Сигнал выявлен автоматически,2024-03-07 03:00:33,ACTIVE,hr_attrition_monitor,2024-12-31 10:00:00,hr_batch_001
DS-0000810,E02290,LOW_ENGAGEMENT,Снижение вовлечённости,ENGAGEMENT,1.888,Требует внимания HRBP,2024-07-15 08:21:38,CLOSED,hr_attrition_monitor,2024-12-31 10:00:00,hr_batch_001
DS-0000811,E00072,ROLE_STAGNATION,Карьерная стагнация,CAREER,4.8611,Сигнал выявлен автоматически,2024-04-09 01:20:28,PENDING,hr_attrition_monitor,2024-12-31 10:00:00,hr_batch_001
DS-0000812,E01011,COMPENSATION_GAP,Риск из-за уровня компенсации,COMPENSATION,2.3044,Требует внимания HRBP,2024-06-03 19:48:39,ACTIVE,hr_attrition_monitor,2024-12-31 10:00:00,hr_batch_001
DS-0000813,E02639,MANAGER_CONFLICT,Конфликт с руководителем,RELATIONS,3.4372,Требует внимания HRBP,2024-12-03 19:57:40,ACTIVE,hr_attrition_monitor,2024-12-31 10:00:00,hr_batch_001
DS-0000814,E01530,MANAGER_CONFLICT,Конфликт с руководителем,RELATIONS,4.3986,Нужна дополнительная проверка,2024-12-06 10:22:29,CLOSED,hr_attrition_monitor,2024-12-31 10:00:00,hr_batch_001
DS-0000815,E00359,COMPENSATION_GAP,Риск из-за уровня компенсации,COMPENSATION,1.1298,Нужна дополнительная проверка,2024-09-03 14:12:07,PENDING,hr_attrition_monitor,2024-12-31 10:00:00,hr_batch_001
DS-0000816,E00272,MANAGER_CONFLICT,Конфликт с руководителем,RELATIONS,1.2841,Нужна дополнительная проверка,2024-10-27 14:54:21,ACTIVE,hr_attrition_monitor,2024-12-31 10:00:00,hr_batch_001
DS-0000817,E00194,ROLE_STAGNATION,Карьерная стагнация,CAREER,1.6451,Требует внимания HRBP,2024-05-17 21:20:03,CLOSED,hr_attrition_monitor,2024-12-31 10:00:00,hr_batch_001
DS-0000818,E00081,COMPENSATION_GAP,Риск из-за уровня компенсации,COMPENSATION,3.8902,Требует внимания HRBP,2024-01-28 17:39:27,ACTIVE,hr_attrition_monitor,2024-12-31 10:00:00,hr_batch_001
DS-0000819,E00084,LOW_ENGAGEMENT,Снижение вовлечённости,ENGAGEMENT,4.4646,Требует внимания HRBP,2024-06-24 15:03:39,CLOSED,hr_attrition_monitor,2024-12-31 10:00:00,hr_batch_001
DS-0000820,E00313,MARKET_ACTIVITY,Активность на рынке труда,ATTRITION,4.7703,Требует внимания HRBP,2024-09-21 07:39:46,ACTIVE,hr_attrition_monitor,2024-12-31 10:00:00,hr_batch_001
DS-0000821,E01359,MANAGER_CONFLICT,Конфликт с руководителем,RELATIONS,4.5733,Подтверждён руководителем,2024-12-12 01:22:22,ACTIVE,hr_attrition_monitor,2024-12-31 10:00:00,hr_batch_001
DS-0000822,E00143,ROLE_STAGNATION,Карьерная стагнация,CAREER,2.8856,Сигнал выявлен автоматически,2024-05-11 11:20:28,CLOSED,hr_attrition_monitor,2024-12-31 10:00:00,hr_batch_001
DS-0000823,E02358,MARKET_ACTIVITY,Активность на рынке труда,ATTRITION,4.3699,Требует внимания HRBP,2024-03-19 04:49:57,CLOSED,hr_attrition_monitor,2024-12-31 10:00:00,hr_batch_001
DS-0000824,E00110,LOW_ENGAGEMENT,Снижение вовлечённости,ENGAGEMENT,3.1189,Подтверждён руководителем,2024-09-08 09:59:14,ACTIVE,hr_attrition_monitor,2024-12-31 10:00:00,hr_batch_001
DS-0000825,E02414,ROLE_STAGNATION,Карьерная стагнация,CAREER,3.7535,Нужна дополнительная проверка,2024-12-20 15:51:24,CLOSED,hr_attrition_monitor,2024-12-31 10:00:00,hr_batch_001
DS-0000826,E01600,COMPENSATION_GAP,Риск из-за уровня компенсации,COMPENSATION,1.2843,Сигнал выявлен автоматически,2024-08-04 06:49:12,CLOSED,hr_attrition_monitor,2024-12-31 10:00:00,hr_batch_001
DS-0000827,E00046,MARKET_ACTIVITY,Активность на рынке труда,ATTRITION,3.122,Подтверждён руководителем,2024-11-12 10:23:10,PENDING,hr_attrition_monitor,2024-12-31 10:00:00,hr_batch_001
DS-0000828,E02442,LOW_ENGAGEMENT,Снижение вовлечённости,ENGAGEMENT,4.4373,Подтверждён руководителем,2024-04-17 13:33:55,ACTIVE,hr_attrition_monitor,2024-12-31 10:00:00,hr_batch_001
DS-0000829,E00036,MANAGER_CONFLICT,Конфликт с руководителем,RELATIONS,1.5496,Подтверждён руководителем,2024-12-03 07:37:07,CLOSED,hr_attrition_monitor,2024-12-31 10:00:00,hr_batch_001
DS-0000830,E00337,MANAGER_CONFLICT,Конфликт с руководителем,RELATIONS,4.1782,Подтверждён руководителем,2024-08-09 05:38:05,PENDING,hr_attrition_monitor,2024-12-31 10:00:00,hr_batch_001
DS-0000831,E00158,ROLE_STAGNATION,Карьерная стагнация,CAREER,1.5057,Нужна дополнительная проверка,2024-06-26 05:25:49,ACTIVE,hr_attrition_monitor,2024-12-31 10:00:00,hr_batch_001
DS-0000832,E01249,MANAGER_CONFLICT,Конфликт с руководителем,RELATIONS,4.8707,Подтверждён руководителем,2024-11-04 10:38:19,ACTIVE,hr_attrition_monitor,2024-12-31 10:00:00,hr_batch_001
DS-0000833,E00121,MARKET_ACTIVITY,Активность на рынке труда,ATTRITION,0.6189,Подтверждён руководителем,2024-07-29 16:42:01,ACTIVE,hr_attrition_monitor,2024-12-31 10:00:00,hr_batch_001
DS-0000834,E00106,LOW_ENGAGEMENT,Снижение вовлечённости,ENGAGEMENT,1.1793,Подтверждён руководителем,2024-01-27 11:17:11,ACTIVE,hr_attrition_monitor,2024-12-31 10:00:00,hr_batch_001
DS-0000835,E00362,MANAGER_CONFLICT,Конфликт с руководителем,RELATIONS,3.92,Подтверждён руководителем,2024-10-09 15:26:16,ACTIVE,hr_attrition_monitor,2024-12-31 10:00:00,hr_batch_001
DS-0000836,E00125,ROLE_STAGNATION,Карьерная стагнация,CAREER,2.4977,Сигнал выявлен автоматически,2024-06-01 10:00:45,ACTIVE,hr_attrition_monitor,2024-12-31 10:00:00,hr_batch_001
DS-0000837,E00209,LOW_ENGAGEMENT,Снижение вовлечённости,ENGAGEMENT,0.8768,Подтверждён руководителем,2024-03-08 00:11:35,ACTIVE,hr_attrition_monitor,2024-12-31 10:00:00,hr_batch_001
DS-0000838,E00322,MANAGER_CONFLICT,Конфликт с руководителем,RELATIONS,2.4258,Нужна дополнительная проверка,2024-02-15 12:54:14,CLOSED,hr_attrition_monitor,2024-12-31 10:00:00,hr_batch_001
DS-0000839,E00283,MARKET_ACTIVITY,Активность на рынке труда,ATTRITION,0.9947,Требует внимания HRBP,2024-04-22 20:27:50,ACTIVE,hr_attrition_monitor,2024-12-31 10:00:00,hr_batch_001
DS-0000840,E00140,ROLE_STAGNATION,Карьерная стагнация,CAREER,2.5759,Сигнал выявлен автоматически,2024-09-07 22:58:37,ACTIVE,hr_attrition_monitor,2024-12-31 10:00:00,hr_batch_001
DS-0000841,E02848,ROLE_STAGNATION,Карьерная стагнация,CAREER,2.274,Нужна дополнительная проверка,2024-09-04 05:52:14,ACTIVE,hr_attrition_monitor,2024-12-31 10:00:00,hr_batch_001
DS-0000842,E00348,LOW_ENGAGEMENT,Снижение вовлечённости,ENGAGEMENT,4.9729,Сигнал выявлен автоматически,2024-04-15 13:29:22,ACTIVE,hr_attrition_monitor,2024-12-31 10:00:00,hr_batch_001
DS-0000843,E00177,MANAGER_CONFLICT,Конфликт с руководителем,RELATIONS,3.1689,Сигнал выявлен автоматически,2024-08-15 15:50:05,ACTIVE,hr_attrition_monitor,2024-12-31 10:00:00,hr_batch_001
DS-0000844,E00006,COMPENSATION_GAP,Риск из-за уровня компенсации,COMPENSATION,3.6646,Нужна дополнительная проверка,2024-05-09 08:03:34,CLOSED,hr_attrition_monitor,2024-12-31 10:00:00,hr_batch_001
DS-0000845,E00365,LOW_ENGAGEMENT,Снижение вовлечённости,ENGAGEMENT,2.8076,Требует внимания HRBP,2024-09-22 23:40:06,PENDING,hr_attrition_monitor,2024-12-31 10:00:00,hr_batch_001
DS-0000846,E00230,COMPENSATION_GAP,Риск из-за уровня компенсации,COMPENSATION,0.9435,Нужна дополнительная проверка,2024-09-13 03:49:44,CLOSED,hr_attrition_monitor,2024-12-31 10:00:00,hr_batch_001
DS-0000847,E00287,MARKET_ACTIVITY,Активность на рынке труда,ATTRITION,3.4449,Требует внимания HRBP,2024-12-02 06:27:47,ACTIVE,hr_attrition_monitor,2024-12-31 10:00:00,hr_batch_001
DS-0000848,E00161,LOW_ENGAGEMENT,Снижение вовлечённости,ENGAGEMENT,3.1841,Нужна дополнительная проверка,2024-02-25 06:24:41,ACTIVE,hr_attrition_monitor,2024-12-31 10:00:00,hr_batch_001
DS-0000849,E00221,COMPENSATION_GAP,Риск из-за уровня компенсации,COMPENSATION,2.7934,Подтверждён руководителем,2024-07-01 23:23:00,ACTIVE,hr_attrition_monitor,2024-12-31 10:00:00,hr_batch_001
DS-0000850,E00103,MANAGER_CONFLICT,Конфликт с руководителем,RELATIONS,3.869,Подтверждён руководителем,2024-10-20 20:50:58,CLOSED,hr_attrition_monitor,2024-12-31 10:00:00,hr_batch_001
DS-0000851,E00022,MANAGER_CONFLICT,Конфликт с руководителем,RELATIONS,1.4877,Нужна дополнительная проверка,2024-03-27 02:09:59,ACTIVE,hr_attrition_monitor,2024-12-31 10:00:00,hr_batch_001
DS-0000852,E00353,LOW_ENGAGEMENT,Снижение вовлечённости,ENGAGEMENT,3.4148,Требует внимания HRBP,2024-11-10 23:50:48,CLOSED,hr_attrition_monitor,2024-12-31 10:00:00,hr_batch_001
DS-0000853,E00112,ROLE_STAGNATION,Карьерная стагнация,CAREER,1.7479,Требует внимания HRBP,2024-08-20 03:48:49,PENDING,hr_attrition_monitor,2024-12-31 10:00:00,hr_batch_001
DS-0000854,E00297,ROLE_STAGNATION,Карьерная стагнация,CAREER,4.9181,Требует внимания HRBP,2024-11-04 07:27:35,ACTIVE,hr_attrition_monitor,2024-12-31 10:00:00,hr_batch_001
DS-0000855,E00305,LOW_ENGAGEMENT,Снижение вовлечённости,ENGAGEMENT,3.5565,Требует внимания HRBP,2024-09-09 15:32:18,ACTIVE,hr_attrition_monitor,2024-12-31 10:00:00,hr_batch_001
DS-0000856,E00374,MARKET_ACTIVITY,Активность на рынке труда,ATTRITION,2.2092,Сигнал выявлен автоматически,2024-07-23 03:40:37,ACTIVE,hr_attrition_monitor,2024-12-31 10:00:00,hr_batch_001
DS-0000857,E00156,MANAGER_CONFLICT,Конфликт с руководителем,RELATIONS,3.8993,Подтверждён руководителем,2024-01-21 17:04:22,ACTIVE,hr_attrition_monitor,2024-12-31 10:00:00,hr_batch_001
DS-0000858,E00247,MANAGER_CONFLICT,Конфликт с руководителем,RELATIONS,3.7555,Сигнал выявлен автоматически,2024-05-14 07:25:13,ACTIVE,hr_attrition_monitor,2024-12-31 10:00:00,hr_batch_001
DS-0000859,E00307,MARKET_ACTIVITY,Активность на рынке труда,ATTRITION,1.2518,Сигнал выявлен автоматически,2024-12-09 06:39:45,ACTIVE,hr_attrition_monitor,2024-12-31 10:00:00,hr_batch_001
DS-0000860,E01528,COMPENSATION_GAP,Риск из-за уровня компенсации,COMPENSATION,4.7832,Нужна дополнительная проверка,2024-04-29 04:26:01,PENDING,hr_attrition_monitor,2024-12-31 10:00:00,hr_batch_001
DS-0000861,E00152,ROLE_STAGNATION,Карьерная стагнация,CAREER,4.116,Требует внимания HRBP,2024-11-17 17:30:48,ACTIVE,hr_attrition_monitor,2024-12-31 10:00:00,hr_batch_001
DS-0000862,E00279,MANAGER_CONFLICT,Конфликт с руководителем,RELATIONS,2.9821,Нужна дополнительная проверка,2024-04-18 08:09:26,CLOSED,hr_attrition_monitor,2024-12-31 10:00:00,hr_batch_001
DS-0000863,E00965,MANAGER_CONFLICT,Конфликт с руководителем,RELATIONS,2.3316,Сигнал выявлен автоматически,2024-08-20 19:20:52,ACTIVE,hr_attrition_monitor,2024-12-31 10:00:00,hr_batch_001
DS-0000864,E00495,ROLE_STAGNATION,Карьерная стагнация,CAREER,4.0898,Нужна дополнительная проверка,2024-05-21 16:18:28,ACTIVE,hr_attrition_monitor,2024-12-31 10:00:00,hr_batch_001
DS-0000865,E00177,LOW_ENGAGEMENT,Снижение вовлечённости,ENGAGEMENT,3.4004,Сигнал выявлен автоматически,2024-12-15 00:22:04,ACTIVE,hr_attrition_monitor,2024-12-31 10:00:00,hr_batch_001
DS-0000866,E02737,ROLE_STAGNATION,Карьерная стагнация,CAREER,3.5114,Нужна дополнительная проверка,2024-03-26 18:58:02,CLOSED,hr_attrition_monitor,2024-12-31 10:00:00,hr_batch_001
DS-0000867,E02106,MANAGER_CONFLICT,Конфликт с руководителем,RELATIONS,3.541,Требует внимания HRBP,2024-11-11 13:48:50,PENDING,hr_attrition_monitor,2024-12-31 10:00:00,hr_batch_001
DS-0000868,E00020,LOW_ENGAGEMENT,Снижение вовлечённости,ENGAGEMENT,2.6675,Подтверждён руководителем,2024-07-25 14:28:09,ACTIVE,hr_attrition_monitor,2024-12-31 10:00:00,hr_batch_001
DS-0000869,E01814,MANAGER_CONFLICT,Конфликт с руководителем,RELATIONS,2.3061,Нужна дополнительная проверка,2024-01-22 09:34:09,PENDING,hr_attrition_monitor,2024-12-31 10:00:00,hr_batch_001
DS-0000870,E00236,ROLE_STAGNATION,Карьерная стагнация,CAREER,3.1797,Нужна дополнительная проверка,2024-05-15 07:35:04,ACTIVE,hr_attrition_monitor,2024-12-31 10:00:00,hr_batch_001
DS-0000871,E01201,MARKET_ACTIVITY,Активность на рынке труда,ATTRITION,3.7547,Нужна дополнительная проверка,2024-10-19 09:15:09,ACTIVE,hr_attrition_monitor,2024-12-31 10:00:00,hr_batch_001
DS-0000872,E00025,ROLE_STAGNATION,Карьерная стагнация,CAREER,3.532,Подтверждён руководителем,2024-09-06 13:01:12,ACTIVE,hr_attrition_monitor,2024-12-31 10:00:00,hr_batch_001
DS-0000873,E02887,MARKET_ACTIVITY,Активность на рынке труда,ATTRITION,4.4825,Нужна дополнительная проверка,2024-07-02 20:53:07,ACTIVE,hr_attrition_monitor,2024-12-31 10:00:00,hr_batch_001
DS-0000874,E00336,MANAGER_CONFLICT,Конфликт с руководителем,RELATIONS,0.9819,Нужна дополнительная проверка,2024-02-20 06:00:56,CLOSED,hr_attrition_monitor,2024-12-31 10:00:00,hr_batch_001
DS-0000875,E01540,ROLE_STAGNATION,Карьерная стагнация,CAREER,2.0478,Подтверждён руководителем,2024-05-29 07:27:23,PENDING,hr_attrition_monitor,2024-12-31 10:00:00,hr_batch_001
DS-0000876,E00219,COMPENSATION_GAP,Риск из-за уровня компенсации,COMPENSATION,2.4817,Сигнал выявлен автоматически,2024-09-19 19:35:08,CLOSED,hr_attrition_monitor,2024-12-31 10:00:00,hr_batch_001
DS-0000877,E02547,MANAGER_CONFLICT,Конфликт с руководителем,RELATIONS,1.5725,Требует внимания HRBP,2024-12-10 16:52:26,PENDING,hr_attrition_monitor,2024-12-31 10:00:00,hr_batch_001
