src_case_id,employee_src_id,case_type_code,case_type_name,risk_flag,case_status,registered_at,resolved_at,resolution_code,resolution_name,source_system,load_dttm,batch_id
SEC-0005891,E00441,BADGE_MISUSE,Некорректное использование пропуска,Y,OPEN,2024-03-04 09:35:40,,,,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0005892,E02151,DOC_LEAK,Подозрение на утечку документов,Y,CLOSED,2024-06-05 19:21:59,2024-06-14 19:21:59,CONFIRMED,Нарушение подтверждено,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0005893,E00973,PHYS_ACCESS,Нарушение физического доступа,Y,CLOSED,2024-07-19 13:17:23,2024-07-26 13:17:23,CONFIRMED,Нарушение подтверждено,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0005894,E00109,PHYS_ACCESS,Нарушение физического доступа,N,CLOSED,2024-03-31 17:04:52,2024-04-08 17:04:52,REJECTED,Риск не подтвержден,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0005895,E00704,THIRD_PARTY,Подозрительное взаимодействие с внешним лицом,Y,OPEN,2024-11-04 14:45:00,,,,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0005896,E00195,BADGE_MISUSE,Некорректное использование пропуска,Y,CLOSED,2024-12-08 18:39:30,2024-12-13 18:39:30,CONFIRMED,Нарушение подтверждено,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0005897,E00016,THIRD_PARTY,Подозрительное взаимодействие с внешним лицом,Y,CLOSED,2024-04-28 15:31:33,2024-05-09 15:31:33,CONFIRMED,Нарушение подтверждено,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0005898,E00001,DOC_LEAK,Подозрение на утечку документов,N,CLOSED,2024-09-30 16:53:06,2024-10-10 16:53:06,REJECTED,Риск не подтвержден,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0005899,E01432,THIRD_PARTY,Подозрительное взаимодействие с внешним лицом,N,CLOSED,2024-11-03 00:09:55,2024-11-06 00:09:55,REJECTED,Риск не подтвержден,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0005900,E00585,PHYS_ACCESS,Нарушение физического доступа,N,CLOSED,2024-03-20 08:29:25,2024-03-31 08:29:25,REJECTED,Риск не подтвержден,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0005901,E00128,DOC_LEAK,Подозрение на утечку документов,N,CLOSED,2024-09-28 06:22:59,2024-09-29 06:22:59,REJECTED,Риск не подтвержден,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0005902,E00100,PHYS_ACCESS,Нарушение физического доступа,Y,OPEN,2024-05-21 08:28:27,,,,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0005903,E01150,PHYS_ACCESS,Нарушение физического доступа,Y,CLOSED,2024-12-16 20:31:49,2024-12-26 20:31:49,CONFIRMED,Нарушение подтверждено,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0005904,E00559,DOC_LEAK,Подозрение на утечку документов,Y,CLOSED,2024-09-08 00:04:15,2024-09-14 00:04:15,CONFIRMED,Нарушение подтверждено,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0005905,E01571,PHYS_ACCESS,Нарушение физического доступа,Y,CLOSED,2024-03-27 01:53:29,2024-04-04 01:53:29,CONFIRMED,Нарушение подтверждено,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0005906,E01750,BADGE_MISUSE,Некорректное использование пропуска,Y,CLOSED,2024-02-03 18:11:50,2024-02-08 18:11:50,CONFIRMED,Нарушение подтверждено,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0005907,E00124,BADGE_MISUSE,Некорректное использование пропуска,Y,CLOSED,2024-01-08 04:48:54,2024-01-09 04:48:54,CONFIRMED,Нарушение подтверждено,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0005908,E00236,DOC_LEAK,Подозрение на утечку документов,N,OPEN,2024-02-18 06:18:16,,,,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0005909,E02731,PHYS_ACCESS,Нарушение физического доступа,Y,OPEN,2024-10-29 01:14:23,,,,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0005910,E02707,DOC_LEAK,Подозрение на утечку документов,N,OPEN,2024-07-28 19:54:18,,,,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0005911,E00383,THIRD_PARTY,Подозрительное взаимодействие с внешним лицом,N,OPEN,2024-02-15 12:01:50,,,,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0005912,E01528,THIRD_PARTY,Подозрительное взаимодействие с внешним лицом,Y,CLOSED,2024-09-20 11:23:46,2024-09-29 11:23:46,CONFIRMED,Нарушение подтверждено,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0005913,E00973,PHYS_ACCESS,Нарушение физического доступа,N,CLOSED,2024-10-19 15:22:55,2024-10-26 15:22:55,REJECTED,Риск не подтвержден,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0005914,E00674,PHYS_ACCESS,Нарушение физического доступа,Y,CLOSED,2024-08-03 05:38:55,2024-08-14 05:38:55,CONFIRMED,Нарушение подтверждено,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0005915,E02029,DOC_LEAK,Подозрение на утечку документов,N,CLOSED,2024-10-28 03:17:43,2024-11-02 03:17:43,REJECTED,Риск не подтвержден,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0005916,E00833,PHYS_ACCESS,Нарушение физического доступа,N,CLOSED,2024-03-14 15:18:43,2024-03-26 15:18:43,REJECTED,Риск не подтвержден,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0005917,E00027,PHYS_ACCESS,Нарушение физического доступа,Y,CLOSED,2024-12-24 10:26:09,2024-12-26 10:26:09,CONFIRMED,Нарушение подтверждено,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0005918,E00217,DOC_LEAK,Подозрение на утечку документов,Y,CLOSED,2024-11-19 21:23:15,2024-11-30 21:23:15,CONFIRMED,Нарушение подтверждено,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0005919,E00666,THIRD_PARTY,Подозрительное взаимодействие с внешним лицом,Y,CLOSED,2024-07-30 17:40:31,2024-08-05 17:40:31,CONFIRMED,Нарушение подтверждено,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0005920,E02188,DOC_LEAK,Подозрение на утечку документов,Y,CLOSED,2024-03-10 03:03:55,2024-03-19 03:03:55,CONFIRMED,Нарушение подтверждено,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0005921,E00288,THIRD_PARTY,Подозрительное взаимодействие с внешним лицом,N,CLOSED,2024-04-01 00:08:58,2024-04-09 00:08:58,REJECTED,Риск не подтвержден,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0005922,E01849,BADGE_MISUSE,Некорректное использование пропуска,Y,CLOSED,2024-09-29 04:31:21,2024-10-07 04:31:21,CONFIRMED,Нарушение подтверждено,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0005923,E00147,BADGE_MISUSE,Некорректное использование пропуска,N,CLOSED,2024-03-28 00:46:16,2024-04-07 00:46:16,REJECTED,Риск не подтвержден,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0005924,E00517,BADGE_MISUSE,Некорректное использование пропуска,Y,CLOSED,2024-10-11 13:14:41,2024-10-20 13:14:41,CONFIRMED,Нарушение подтверждено,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0005925,E02790,BADGE_MISUSE,Некорректное использование пропуска,Y,CLOSED,2024-08-12 10:06:19,2024-08-21 10:06:19,CONFIRMED,Нарушение подтверждено,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0005926,E02299,BADGE_MISUSE,Некорректное использование пропуска,Y,OPEN,2024-12-18 07:36:34,,,,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0005927,E02503,DOC_LEAK,Подозрение на утечку документов,Y,CLOSED,2024-10-28 17:16:00,2024-11-08 17:16:00,CONFIRMED,Нарушение подтверждено,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0005928,E00076,BADGE_MISUSE,Некорректное использование пропуска,Y,CLOSED,2024-12-18 12:58:16,2024-12-27 12:58:16,CONFIRMED,Нарушение подтверждено,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0005929,E00476,BADGE_MISUSE,Некорректное использование пропуска,N,OPEN,2024-04-23 18:27:55,,,,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0005930,E00779,THIRD_PARTY,Подозрительное взаимодействие с внешним лицом,Y,CLOSED,2024-08-04 23:07:09,2024-08-16 23:07:09,CONFIRMED,Нарушение подтверждено,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0005931,E00115,PHYS_ACCESS,Нарушение физического доступа,N,OPEN,2024-10-20 22:44:41,,,,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0005932,E02485,THIRD_PARTY,Подозрительное взаимодействие с внешним лицом,Y,CLOSED,2024-08-28 02:07:47,2024-09-01 02:07:47,CONFIRMED,Нарушение подтверждено,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0005933,E00144,BADGE_MISUSE,Некорректное использование пропуска,Y,OPEN,2024-12-04 03:01:54,,,,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0005934,E02259,DOC_LEAK,Подозрение на утечку документов,N,CLOSED,2024-06-01 06:36:30,2024-06-09 06:36:30,REJECTED,Риск не подтвержден,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0005935,E02493,PHYS_ACCESS,Нарушение физического доступа,Y,CLOSED,2024-10-01 01:48:21,2024-10-07 01:48:21,CONFIRMED,Нарушение подтверждено,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0005936,E00311,BADGE_MISUSE,Некорректное использование пропуска,Y,CLOSED,2024-04-18 05:40:36,2024-04-22 05:40:36,CONFIRMED,Нарушение подтверждено,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0005937,E00018,THIRD_PARTY,Подозрительное взаимодействие с внешним лицом,Y,OPEN,2024-06-09 05:01:33,,,,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0005938,E00607,BADGE_MISUSE,Некорректное использование пропуска,N,CLOSED,2024-08-18 03:25:04,2024-08-24 03:25:04,REJECTED,Риск не подтвержден,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0005939,E00158,DOC_LEAK,Подозрение на утечку документов,Y,CLOSED,2024-12-01 14:24:47,2024-12-08 14:24:47,CONFIRMED,Нарушение подтверждено,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0005940,E00752,PHYS_ACCESS,Нарушение физического доступа,Y,CLOSED,2024-08-09 06:00:31,2024-08-17 06:00:31,CONFIRMED,Нарушение подтверждено,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0005941,E02765,PHYS_ACCESS,Нарушение физического доступа,N,CLOSED,2024-12-19 23:28:32,2024-12-24 23:28:32,REJECTED,Риск не подтвержден,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0005942,E00184,DOC_LEAK,Подозрение на утечку документов,Y,CLOSED,2024-01-10 02:53:55,2024-01-19 02:53:55,CONFIRMED,Нарушение подтверждено,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0005943,E01767,BADGE_MISUSE,Некорректное использование пропуска,N,CLOSED,2024-08-09 07:34:02,2024-08-16 07:34:02,REJECTED,Риск не подтвержден,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0005944,E00186,PHYS_ACCESS,Нарушение физического доступа,Y,CLOSED,2024-12-08 11:14:02,2024-12-12 11:14:02,CONFIRMED,Нарушение подтверждено,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0005945,E00283,THIRD_PARTY,Подозрительное взаимодействие с внешним лицом,N,OPEN,2024-04-05 16:06:48,,,,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0005946,E01730,BADGE_MISUSE,Некорректное использование пропуска,Y,CLOSED,2024-12-28 09:02:17,2025-01-05 09:02:17,CONFIRMED,Нарушение подтверждено,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0005947,E01941,THIRD_PARTY,Подозрительное взаимодействие с внешним лицом,N,CLOSED,2024-08-15 09:54:51,2024-08-21 09:54:51,REJECTED,Риск не подтвержден,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0005948,E02115,DOC_LEAK,Подозрение на утечку документов,N,OPEN,2024-03-24 16:30:58,,,,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0005949,E00168,THIRD_PARTY,Подозрительное взаимодействие с внешним лицом,N,CLOSED,2024-06-01 08:18:23,2024-06-05 08:18:23,REJECTED,Риск не подтвержден,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0005950,E00207,PHYS_ACCESS,Нарушение физического доступа,Y,CLOSED,2024-06-28 14:38:25,2024-07-01 14:38:25,CONFIRMED,Нарушение подтверждено,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0005951,E02081,PHYS_ACCESS,Нарушение физического доступа,Y,CLOSED,2024-12-21 13:53:07,2024-12-22 13:53:07,CONFIRMED,Нарушение подтверждено,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0005952,E02004,PHYS_ACCESS,Нарушение физического доступа,Y,CLOSED,2024-05-26 13:57:31,2024-05-31 13:57:31,CONFIRMED,Нарушение подтверждено,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0005953,E00124,PHYS_ACCESS,Нарушение физического доступа,Y,CLOSED,2024-10-27 04:25:59,2024-10-30 04:25:59,CONFIRMED,Нарушение подтверждено,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0005954,E01818,THIRD_PARTY,Подозрительное взаимодействие с внешним лицом,Y,CLOSED,2024-03-23 19:44:52,2024-03-31 19:44:52,CONFIRMED,Нарушение подтверждено,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0005955,E01254,THIRD_PARTY,Подозрительное взаимодействие с внешним лицом,Y,CLOSED,2024-09-02 08:20:47,2024-09-03 08:20:47,CONFIRMED,Нарушение подтверждено,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0005956,E02224,DOC_LEAK,Подозрение на утечку документов,Y,CLOSED,2024-01-07 19:04:17,2024-01-19 19:04:17,CONFIRMED,Нарушение подтверждено,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0005957,E01243,BADGE_MISUSE,Некорректное использование пропуска,Y,CLOSED,2024-01-11 23:07:42,2024-01-19 23:07:42,CONFIRMED,Нарушение подтверждено,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0005958,E00221,PHYS_ACCESS,Нарушение физического доступа,N,CLOSED,2024-06-16 06:17:22,2024-06-28 06:17:22,REJECTED,Риск не подтвержден,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0005959,E02994,DOC_LEAK,Подозрение на утечку документов,Y,CLOSED,2024-04-08 17:57:19,2024-04-16 17:57:19,CONFIRMED,Нарушение подтверждено,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0005960,E01553,THIRD_PARTY,Подозрительное взаимодействие с внешним лицом,Y,OPEN,2024-05-02 19:23:12,,,,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0005961,E00368,PHYS_ACCESS,Нарушение физического доступа,Y,CLOSED,2024-12-17 03:10:26,2024-12-28 03:10:26,CONFIRMED,Нарушение подтверждено,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0005962,E01246,PHYS_ACCESS,Нарушение физического доступа,Y,OPEN,2024-08-15 09:37:36,,,,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0005963,E00225,PHYS_ACCESS,Нарушение физического доступа,Y,CLOSED,2024-07-30 04:37:30,2024-08-04 04:37:30,CONFIRMED,Нарушение подтверждено,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0005964,E02800,DOC_LEAK,Подозрение на утечку документов,Y,CLOSED,2024-03-22 10:29:44,2024-03-31 10:29:44,CONFIRMED,Нарушение подтверждено,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0005965,E00147,PHYS_ACCESS,Нарушение физического доступа,N,CLOSED,2024-01-18 23:27:23,2024-01-28 23:27:23,REJECTED,Риск не подтвержден,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0005966,E00211,DOC_LEAK,Подозрение на утечку документов,Y,CLOSED,2024-04-24 15:43:01,2024-04-29 15:43:01,CONFIRMED,Нарушение подтверждено,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0005967,E00032,DOC_LEAK,Подозрение на утечку документов,N,CLOSED,2024-08-27 08:00:42,2024-09-07 08:00:42,REJECTED,Риск не подтвержден,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0005968,E00139,THIRD_PARTY,Подозрительное взаимодействие с внешним лицом,Y,CLOSED,2024-07-26 11:42:05,2024-08-03 11:42:05,CONFIRMED,Нарушение подтверждено,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0005969,E02784,PHYS_ACCESS,Нарушение физического доступа,N,CLOSED,2024-06-24 20:09:29,2024-06-30 20:09:29,REJECTED,Риск не подтвержден,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0005970,E00152,THIRD_PARTY,Подозрительное взаимодействие с внешним лицом,N,CLOSED,2024-04-03 13:26:04,2024-04-09 13:26:04,REJECTED,Риск не подтвержден,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0005971,E01087,PHYS_ACCESS,Нарушение физического доступа,Y,CLOSED,2024-03-03 07:56:52,2024-03-15 07:56:52,CONFIRMED,Нарушение подтверждено,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0005972,E00108,THIRD_PARTY,Подозрительное взаимодействие с внешним лицом,N,CLOSED,2024-05-16 03:32:25,2024-05-23 03:32:25,REJECTED,Риск не подтвержден,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0005973,E01302,BADGE_MISUSE,Некорректное использование пропуска,N,CLOSED,2024-11-17 09:30:23,2024-11-27 09:30:23,REJECTED,Риск не подтвержден,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0005974,E02824,THIRD_PARTY,Подозрительное взаимодействие с внешним лицом,Y,CLOSED,2024-01-11 03:56:32,2024-01-21 03:56:32,CONFIRMED,Нарушение подтверждено,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0005975,E00252,DOC_LEAK,Подозрение на утечку документов,Y,OPEN,2024-10-22 07:04:10,,,,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0005976,E00146,BADGE_MISUSE,Некорректное использование пропуска,Y,CLOSED,2024-09-21 23:16:38,2024-10-02 23:16:38,CONFIRMED,Нарушение подтверждено,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0005977,E02191,DOC_LEAK,Подозрение на утечку документов,N,CLOSED,2024-04-15 00:36:03,2024-04-26 00:36:03,REJECTED,Риск не подтвержден,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0005978,E01435,DOC_LEAK,Подозрение на утечку документов,Y,CLOSED,2024-11-08 21:01:16,2024-11-13 21:01:16,CONFIRMED,Нарушение подтверждено,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0005979,E01267,DOC_LEAK,Подозрение на утечку документов,Y,CLOSED,2024-04-14 22:51:10,2024-04-17 22:51:10,CONFIRMED,Нарушение подтверждено,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0005980,E01306,BADGE_MISUSE,Некорректное использование пропуска,Y,CLOSED,2024-08-29 05:27:44,2024-09-05 05:27:44,CONFIRMED,Нарушение подтверждено,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0005981,E00062,THIRD_PARTY,Подозрительное взаимодействие с внешним лицом,N,OPEN,2024-05-11 01:33:34,,,,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0005982,E00099,BADGE_MISUSE,Некорректное использование пропуска,N,CLOSED,2024-05-07 11:43:40,2024-05-17 11:43:40,REJECTED,Риск не подтвержден,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0005983,E00256,BADGE_MISUSE,Некорректное использование пропуска,Y,CLOSED,2024-06-30 05:52:12,2024-07-05 05:52:12,CONFIRMED,Нарушение подтверждено,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0005984,E01510,BADGE_MISUSE,Некорректное использование пропуска,Y,OPEN,2024-09-06 14:54:15,,,,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0005985,E00120,DOC_LEAK,Подозрение на утечку документов,N,CLOSED,2024-09-26 13:35:38,2024-10-08 13:35:38,REJECTED,Риск не подтвержден,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0005986,E00264,BADGE_MISUSE,Некорректное использование пропуска,N,CLOSED,2024-09-01 23:00:06,2024-09-05 23:00:06,REJECTED,Риск не подтвержден,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0005987,E02724,BADGE_MISUSE,Некорректное использование пропуска,Y,CLOSED,2024-12-18 18:53:05,2024-12-20 18:53:05,CONFIRMED,Нарушение подтверждено,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0005988,E01825,BADGE_MISUSE,Некорректное использование пропуска,Y,CLOSED,2024-02-01 05:55:18,2024-02-12 05:55:18,CONFIRMED,Нарушение подтверждено,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0005989,E02736,DOC_LEAK,Подозрение на утечку документов,Y,CLOSED,2024-06-11 15:17:54,2024-06-12 15:17:54,CONFIRMED,Нарушение подтверждено,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0005990,E01413,BADGE_MISUSE,Некорректное использование пропуска,Y,CLOSED,2024-10-02 20:11:55,2024-10-08 20:11:55,CONFIRMED,Нарушение подтверждено,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0005991,E02081,THIRD_PARTY,Подозрительное взаимодействие с внешним лицом,N,CLOSED,2024-04-03 14:15:21,2024-04-06 14:15:21,REJECTED,Риск не подтвержден,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0005992,E01428,PHYS_ACCESS,Нарушение физического доступа,N,CLOSED,2024-12-16 13:53:26,2024-12-17 13:53:26,REJECTED,Риск не подтвержден,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0005993,E02079,DOC_LEAK,Подозрение на утечку документов,N,CLOSED,2024-10-26 14:34:19,2024-10-28 14:34:19,REJECTED,Риск не подтвержден,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0005994,E00503,BADGE_MISUSE,Некорректное использование пропуска,Y,CLOSED,2024-09-11 17:15:52,2024-09-17 17:15:52,CONFIRMED,Нарушение подтверждено,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0005995,E00979,PHYS_ACCESS,Нарушение физического доступа,Y,CLOSED,2024-02-08 21:35:01,2024-02-14 21:35:01,CONFIRMED,Нарушение подтверждено,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0005996,E00135,BADGE_MISUSE,Некорректное использование пропуска,Y,CLOSED,2024-11-27 07:27:51,2024-12-06 07:27:51,CONFIRMED,Нарушение подтверждено,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0005997,E02249,PHYS_ACCESS,Нарушение физического доступа,Y,CLOSED,2024-04-21 19:54:58,2024-04-25 19:54:58,CONFIRMED,Нарушение подтверждено,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0005998,E02693,THIRD_PARTY,Подозрительное взаимодействие с внешним лицом,Y,CLOSED,2024-08-27 07:07:36,2024-09-03 07:07:36,CONFIRMED,Нарушение подтверждено,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0005999,E00738,DOC_LEAK,Подозрение на утечку документов,N,CLOSED,2024-03-13 00:42:24,2024-03-23 00:42:24,REJECTED,Риск не подтвержден,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0006000,E00162,PHYS_ACCESS,Нарушение физического доступа,Y,OPEN,2024-07-24 22:10:01,,,,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0006001,E01703,THIRD_PARTY,Подозрительное взаимодействие с внешним лицом,N,OPEN,2024-01-30 05:10:12,,,,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0006002,E00009,DOC_LEAK,Подозрение на утечку документов,Y,CLOSED,2024-08-25 02:56:51,2024-09-05 02:56:51,CONFIRMED,Нарушение подтверждено,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0006003,E02723,THIRD_PARTY,Подозрительное взаимодействие с внешним лицом,Y,CLOSED,2024-04-10 06:29:30,2024-04-14 06:29:30,CONFIRMED,Нарушение подтверждено,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0006004,E00703,BADGE_MISUSE,Некорректное использование пропуска,Y,CLOSED,2024-05-10 07:53:15,2024-05-16 07:53:15,CONFIRMED,Нарушение подтверждено,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0006005,E01151,DOC_LEAK,Подозрение на утечку документов,N,CLOSED,2024-03-28 09:50:35,2024-03-30 09:50:35,REJECTED,Риск не подтвержден,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0006006,E00024,PHYS_ACCESS,Нарушение физического доступа,Y,CLOSED,2024-06-18 00:12:05,2024-06-26 00:12:05,CONFIRMED,Нарушение подтверждено,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0006007,E00090,PHYS_ACCESS,Нарушение физического доступа,Y,CLOSED,2024-07-25 19:04:24,2024-07-29 19:04:24,CONFIRMED,Нарушение подтверждено,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0006008,E00227,THIRD_PARTY,Подозрительное взаимодействие с внешним лицом,N,CLOSED,2024-05-11 00:56:14,2024-05-15 00:56:14,REJECTED,Риск не подтвержден,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0006009,E02991,PHYS_ACCESS,Нарушение физического доступа,N,CLOSED,2024-01-29 17:17:09,2024-02-09 17:17:09,REJECTED,Риск не подтвержден,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0006010,E02534,THIRD_PARTY,Подозрительное взаимодействие с внешним лицом,N,CLOSED,2024-07-08 19:14:59,2024-07-20 19:14:59,REJECTED,Риск не подтвержден,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0006011,E00283,BADGE_MISUSE,Некорректное использование пропуска,Y,CLOSED,2024-12-15 12:01:54,2024-12-22 12:01:54,CONFIRMED,Нарушение подтверждено,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0006012,E00013,BADGE_MISUSE,Некорректное использование пропуска,Y,CLOSED,2024-08-08 14:37:15,2024-08-18 14:37:15,CONFIRMED,Нарушение подтверждено,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0006013,E01031,DOC_LEAK,Подозрение на утечку документов,N,CLOSED,2024-04-30 10:35:25,2024-05-03 10:35:25,REJECTED,Риск не подтвержден,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0006014,E00738,DOC_LEAK,Подозрение на утечку документов,N,CLOSED,2024-10-12 07:48:47,2024-10-24 07:48:47,REJECTED,Риск не подтвержден,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0006015,E00479,DOC_LEAK,Подозрение на утечку документов,Y,CLOSED,2024-09-25 18:56:32,2024-10-07 18:56:32,CONFIRMED,Нарушение подтверждено,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0006016,E00015,DOC_LEAK,Подозрение на утечку документов,N,CLOSED,2024-04-24 13:49:26,2024-04-29 13:49:26,REJECTED,Риск не подтвержден,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0006017,E00262,THIRD_PARTY,Подозрительное взаимодействие с внешним лицом,N,OPEN,2024-12-04 09:36:05,,,,security_cases,2024-12-31 09:00:00,risk_batch_001
