src_card_txn_id,employee_src_id,transaction_dttm,merchant_name,mcc_code,transaction_category,amount_rub,currency_code,country_name,city_name,card_present_flag,reversal_flag,suspicious_flag,source_system,load_dttm,batch_id
CARD-0003381,E01070,2024-02-07 12:35:11,AeroTickets,5812,RESTAURANT,86095.22,RUB,Russia,Moscow,N,N,N,finance_card,2024-12-31 12:00:00,finance_batch_001
CARD-0003382,E01070,2024-05-19 03:05:54,AeroTickets,5734,SOFTWARE,89038.89,RUB,Russia,Kazan,N,N,N,finance_card,2024-12-31 12:00:00,finance_batch_001
CARD-0003383,E01070,2024-02-22 19:59:41,SoftCloud,5732,ELECTRONICS,19983.49,RUB,Kazakhstan,Almaty,Y,N,N,finance_card,2024-12-31 12:00:00,finance_batch_001
CARD-0003384,E01070,2024-11-29 00:14:32,OfficeMarket,5734,SOFTWARE,25654.04,RUB,UAE,Dubai,Y,N,N,finance_card,2024-12-31 12:00:00,finance_batch_001
CARD-0003385,E01070,2024-02-28 17:00:05,OfficeMarket,5732,ELECTRONICS,75708.36,RUB,UAE,Dubai,N,N,Y,finance_card,2024-12-31 12:00:00,finance_batch_001
CARD-0003386,E01071,2024-08-11 12:19:20,TechStore,5311,RETAIL,19361.6,RUB,Russia,Moscow,N,N,N,finance_card,2024-12-31 12:00:00,finance_batch_001
CARD-0003387,E01071,2024-06-01 17:38:17,Market24,5732,ELECTRONICS,5785.87,RUB,Russia,Moscow,N,N,N,finance_card,2024-12-31 12:00:00,finance_batch_001
CARD-0003388,E01072,2024-11-11 12:07:01,SoftCloud,5732,ELECTRONICS,56204.41,RUB,Russia,Saint Petersburg,N,N,N,finance_card,2024-12-31 12:00:00,finance_batch_001
CARD-0003389,E01072,2024-10-27 17:49:15,AeroTickets,5311,RETAIL,46904.35,RUB,Russia,Moscow,N,N,N,finance_card,2024-12-31 12:00:00,finance_batch_001
CARD-0003390,E01072,2024-11-07 04:25:56,TechStore,5311,RETAIL,84911.13,RUB,Russia,Moscow,N,N,N,finance_card,2024-12-31 12:00:00,finance_batch_001
CARD-0003391,E01073,2024-10-09 03:47:27,SoftCloud,4511,TRAVEL,63317.93,RUB,UAE,Dubai,Y,N,N,finance_card,2024-12-31 12:00:00,finance_batch_001
CARD-0003392,E01073,2024-01-31 17:15:43,OfficeMarket,5311,RETAIL,104073.15,RUB,Russia,Moscow,N,N,N,finance_card,2024-12-31 12:00:00,finance_batch_001
CARD-0003393,E01073,2024-04-15 22:28:59,Restaurant Hall,5734,SOFTWARE,35691.81,RUB,Russia,Moscow,N,N,N,finance_card,2024-12-31 12:00:00,finance_batch_001
CARD-0003394,E01074,2024-10-11 16:18:37,Restaurant Hall,5311,RETAIL,49270.92,RUB,Russia,Saint Petersburg,N,N,N,finance_card,2024-12-31 12:00:00,finance_batch_001
CARD-0003395,E01074,2024-12-03 03:25:06,SoftCloud,4511,TRAVEL,63921.84,RUB,Turkey,Istanbul,N,N,Y,finance_card,2024-12-31 12:00:00,finance_batch_001
CARD-0003396,E01074,2024-02-27 23:52:26,OfficeMarket,5311,RETAIL,100401.07,RUB,Russia,Saint Petersburg,Y,N,N,finance_card,2024-12-31 12:00:00,finance_batch_001
CARD-0003397,E01075,2024-06-08 10:56:09,OfficeMarket,5734,SOFTWARE,25756.97,RUB,Russia,Kazan,Y,N,N,finance_card,2024-12-31 12:00:00,finance_batch_001
CARD-0003398,E01075,2024-07-15 09:40:38,AeroTickets,7011,HOTEL,69588.62,RUB,Russia,Saint Petersburg,N,N,N,finance_card,2024-12-31 12:00:00,finance_batch_001
CARD-0003399,E01075,2024-12-14 10:08:02,Market24,5732,ELECTRONICS,58151.36,RUB,Russia,Saint Petersburg,N,N,N,finance_card,2024-12-31 12:00:00,finance_batch_001
CARD-0003400,E01076,2024-09-13 21:42:15,OfficeMarket,7011,HOTEL,22827.74,RUB,Russia,Saint Petersburg,Y,N,N,finance_card,2024-12-31 12:00:00,finance_batch_001
CARD-0003401,E01078,2024-02-24 13:26:08,Market24,5311,RETAIL,94167.54,RUB,Russia,Kazan,N,N,N,finance_card,2024-12-31 12:00:00,finance_batch_001
CARD-0003402,E01078,2024-07-09 19:30:01,Restaurant Hall,5311,RETAIL,98196.48,RUB,UAE,Dubai,N,Y,N,finance_card,2024-12-31 12:00:00,finance_batch_001
CARD-0003403,E01078,2024-04-25 02:57:15,Hotel Plaza,5732,ELECTRONICS,42746.97,RUB,Russia,Saint Petersburg,N,N,N,finance_card,2024-12-31 12:00:00,finance_batch_001
CARD-0003404,E01079,2024-09-30 04:34:54,Market24,4511,TRAVEL,3880.03,RUB,Turkey,Istanbul,N,N,N,finance_card,2024-12-31 12:00:00,finance_batch_001
CARD-0003405,E01079,2024-05-16 14:46:00,AeroTickets,5732,ELECTRONICS,91655.28,RUB,Russia,Saint Petersburg,N,N,N,finance_card,2024-12-31 12:00:00,finance_batch_001
CARD-0003406,E01079,2024-07-06 20:16:05,TaxiGo,4511,TRAVEL,8319.78,RUB,UAE,Dubai,N,N,Y,finance_card,2024-12-31 12:00:00,finance_batch_001
CARD-0003407,E01079,2024-09-07 11:48:34,Hotel Plaza,5734,SOFTWARE,91168.83,RUB,Turkey,Istanbul,N,N,N,finance_card,2024-12-31 12:00:00,finance_batch_001
CARD-0003408,E01079,2024-02-23 04:38:55,Restaurant Hall,5734,SOFTWARE,27882.86,RUB,Russia,Moscow,Y,N,N,finance_card,2024-12-31 12:00:00,finance_batch_001
CARD-0003409,E01080,2024-05-31 01:38:59,TaxiGo,5812,RESTAURANT,103228.65,RUB,UAE,Dubai,Y,N,N,finance_card,2024-12-31 12:00:00,finance_batch_001
CARD-0003410,E01080,2024-01-22 15:01:56,SoftCloud,7011,HOTEL,46428.4,RUB,Russia,Kazan,Y,N,N,finance_card,2024-12-31 12:00:00,finance_batch_001
CARD-0003411,E01080,2024-05-31 21:11:30,Hotel Plaza,5812,RESTAURANT,97937.38,RUB,Kazakhstan,Almaty,N,N,Y,finance_card,2024-12-31 12:00:00,finance_batch_001
CARD-0003412,E01081,2024-05-19 13:03:14,TechStore,5734,SOFTWARE,75113.94,RUB,UAE,Dubai,N,N,N,finance_card,2024-12-31 12:00:00,finance_batch_001
CARD-0003413,E01081,2024-04-07 15:24:01,AeroTickets,5311,RETAIL,9580.3,RUB,Russia,Saint Petersburg,N,N,N,finance_card,2024-12-31 12:00:00,finance_batch_001
CARD-0003414,E01081,2024-03-22 04:47:27,Hotel Plaza,7011,HOTEL,41956.45,RUB,Turkey,Istanbul,N,N,N,finance_card,2024-12-31 12:00:00,finance_batch_001
CARD-0003415,E01081,2024-04-15 18:10:47,Hotel Plaza,4511,TRAVEL,41594.04,RUB,Kazakhstan,Almaty,Y,N,Y,finance_card,2024-12-31 12:00:00,finance_batch_001
CARD-0003416,E01081,2024-06-11 09:15:16,SoftCloud,5812,RESTAURANT,75558.1,RUB,Kazakhstan,Almaty,N,N,N,finance_card,2024-12-31 12:00:00,finance_batch_001
CARD-0003417,E01082,2024-08-02 05:25:17,AeroTickets,5732,ELECTRONICS,86116.21,RUB,Russia,Kazan,Y,N,N,finance_card,2024-12-31 12:00:00,finance_batch_001
CARD-0003418,E01083,2024-08-29 14:06:46,Restaurant Hall,5812,RESTAURANT,105541.26,RUB,Russia,Kazan,N,N,N,finance_card,2024-12-31 12:00:00,finance_batch_001
CARD-0003419,E01083,2024-01-20 16:45:59,SoftCloud,7011,HOTEL,61338.96,RUB,Kazakhstan,Almaty,Y,N,Y,finance_card,2024-12-31 12:00:00,finance_batch_001
CARD-0003420,E01083,2024-09-08 07:34:46,SoftCloud,7011,HOTEL,65339.37,RUB,UAE,Dubai,Y,N,N,finance_card,2024-12-31 12:00:00,finance_batch_001
CARD-0003421,E01083,2024-01-09 07:54:30,AeroTickets,5732,ELECTRONICS,78208.97,RUB,Russia,Kazan,Y,N,N,finance_card,2024-12-31 12:00:00,finance_batch_001
CARD-0003422,E01083,2024-05-28 14:28:01,AeroTickets,5734,SOFTWARE,63146.56,RUB,Russia,Moscow,Y,N,N,finance_card,2024-12-31 12:00:00,finance_batch_001
CARD-0003423,E01084,2024-06-04 00:02:16,TechStore,5311,RETAIL,102082.01,RUB,Kazakhstan,Almaty,N,N,N,finance_card,2024-12-31 12:00:00,finance_batch_001
CARD-0003424,E01084,2024-11-12 13:13:23,SoftCloud,5732,ELECTRONICS,56479.81,RUB,Russia,Moscow,N,N,N,finance_card,2024-12-31 12:00:00,finance_batch_001
CARD-0003425,E01084,2024-04-23 03:49:58,AeroTickets,5812,RESTAURANT,13022.32,RUB,Russia,Kazan,Y,N,N,finance_card,2024-12-31 12:00:00,finance_batch_001
CARD-0003426,E01085,2024-09-15 13:36:24,TechStore,5732,ELECTRONICS,10118.58,RUB,Russia,Kazan,N,N,Y,finance_card,2024-12-31 12:00:00,finance_batch_001
CARD-0003427,E01085,2024-09-20 20:15:16,TechStore,5812,RESTAURANT,22108.18,RUB,UAE,Dubai,Y,N,N,finance_card,2024-12-31 12:00:00,finance_batch_001
CARD-0003428,E01085,2024-09-09 15:15:41,AeroTickets,5812,RESTAURANT,37482.73,RUB,UAE,Dubai,Y,N,Y,finance_card,2024-12-31 12:00:00,finance_batch_001
CARD-0003429,E01085,2024-09-11 08:47:16,OfficeMarket,5734,SOFTWARE,40358.69,RUB,Russia,Kazan,Y,N,N,finance_card,2024-12-31 12:00:00,finance_batch_001
CARD-0003430,E01085,2024-06-24 21:06:34,SoftCloud,5311,RETAIL,96598.53,RUB,Russia,Saint Petersburg,N,Y,N,finance_card,2024-12-31 12:00:00,finance_batch_001
CARD-0003431,E01086,2024-04-26 06:20:13,TechStore,5734,SOFTWARE,87105.08,RUB,Russia,Kazan,Y,N,N,finance_card,2024-12-31 12:00:00,finance_batch_001
CARD-0003432,E01086,2024-11-22 09:32:16,AeroTickets,7011,HOTEL,97743.77,RUB,Turkey,Istanbul,Y,N,Y,finance_card,2024-12-31 12:00:00,finance_batch_001
CARD-0003433,E01086,2024-04-04 02:17:51,Restaurant Hall,7011,HOTEL,13687.84,RUB,UAE,Dubai,N,N,Y,finance_card,2024-12-31 12:00:00,finance_batch_001
CARD-0003434,E01087,2024-10-15 18:44:45,TechStore,5732,ELECTRONICS,45981.47,RUB,Russia,Moscow,N,N,N,finance_card,2024-12-31 12:00:00,finance_batch_001
CARD-0003435,E01087,2024-05-15 21:39:33,Market24,5734,SOFTWARE,6630.63,RUB,Turkey,Istanbul,Y,N,Y,finance_card,2024-12-31 12:00:00,finance_batch_001
CARD-0003436,E01087,2024-08-16 12:52:53,Hotel Plaza,4511,TRAVEL,89102.81,RUB,UAE,Dubai,N,N,N,finance_card,2024-12-31 12:00:00,finance_batch_001
CARD-0003437,E01088,2024-09-19 01:27:46,TechStore,5311,RETAIL,118254.69,RUB,Russia,Moscow,N,Y,N,finance_card,2024-12-31 12:00:00,finance_batch_001
CARD-0003438,E01088,2024-06-24 11:24:39,Restaurant Hall,5732,ELECTRONICS,15600.92,RUB,Turkey,Istanbul,Y,N,N,finance_card,2024-12-31 12:00:00,finance_batch_001
CARD-0003439,E01088,2024-01-25 00:10:53,Market24,7011,HOTEL,67863.14,RUB,UAE,Dubai,Y,N,Y,finance_card,2024-12-31 12:00:00,finance_batch_001
CARD-0003440,E01088,2024-02-12 04:36:38,TechStore,5311,RETAIL,72521.39,RUB,Turkey,Istanbul,Y,N,Y,finance_card,2024-12-31 12:00:00,finance_batch_001
CARD-0003441,E01088,2024-05-26 02:43:09,TaxiGo,5734,SOFTWARE,23029.26,RUB,UAE,Dubai,N,N,Y,finance_card,2024-12-31 12:00:00,finance_batch_001
CARD-0003442,E01088,2024-02-01 00:01:06,TechStore,5812,RESTAURANT,36192.72,RUB,Russia,Moscow,N,N,N,finance_card,2024-12-31 12:00:00,finance_batch_001
CARD-0003443,E01088,2024-03-28 21:14:02,Restaurant Hall,5732,ELECTRONICS,77822.23,RUB,Turkey,Istanbul,N,N,Y,finance_card,2024-12-31 12:00:00,finance_batch_001
CARD-0003444,E01088,2024-01-27 08:50:41,SoftCloud,5732,ELECTRONICS,52799.1,RUB,Russia,Moscow,Y,N,N,finance_card,2024-12-31 12:00:00,finance_batch_001
CARD-0003445,E01089,2024-11-25 16:25:30,Hotel Plaza,5812,RESTAURANT,78609.05,RUB,Russia,Saint Petersburg,N,N,N,finance_card,2024-12-31 12:00:00,finance_batch_001
CARD-0003446,E01089,2024-08-22 02:56:21,Hotel Plaza,4511,TRAVEL,23336.63,RUB,Russia,Kazan,N,N,N,finance_card,2024-12-31 12:00:00,finance_batch_001
CARD-0003447,E01089,2024-04-19 12:38:18,TechStore,5732,ELECTRONICS,53355.72,RUB,UAE,Dubai,Y,N,Y,finance_card,2024-12-31 12:00:00,finance_batch_001
CARD-0003448,E01089,2024-10-03 12:59:44,Hotel Plaza,5732,ELECTRONICS,52087.91,RUB,Russia,Saint Petersburg,N,N,N,finance_card,2024-12-31 12:00:00,finance_batch_001
CARD-0003449,E01089,2024-09-01 16:07:10,Market24,4511,TRAVEL,85320.66,RUB,Kazakhstan,Almaty,N,N,Y,finance_card,2024-12-31 12:00:00,finance_batch_001
CARD-0003450,E01090,2024-06-05 05:27:20,TaxiGo,5311,RETAIL,10611.93,RUB,Russia,Moscow,N,N,Y,finance_card,2024-12-31 12:00:00,finance_batch_001
CARD-0003451,E01091,2024-07-17 08:46:38,Hotel Plaza,5734,SOFTWARE,26543.57,RUB,Turkey,Istanbul,N,N,N,finance_card,2024-12-31 12:00:00,finance_batch_001
CARD-0003452,E01093,2024-05-05 12:10:35,TaxiGo,4511,TRAVEL,47341.55,RUB,Turkey,Istanbul,N,N,N,finance_card,2024-12-31 12:00:00,finance_batch_001
CARD-0003453,E01093,2024-03-06 04:28:07,SoftCloud,5732,ELECTRONICS,3899.02,RUB,UAE,Dubai,N,N,N,finance_card,2024-12-31 12:00:00,finance_batch_001
CARD-0003454,E01095,2024-03-28 05:58:33,OfficeMarket,5311,RETAIL,35594.83,RUB,UAE,Dubai,N,N,Y,finance_card,2024-12-31 12:00:00,finance_batch_001
CARD-0003455,E01095,2024-04-02 08:39:34,OfficeMarket,5734,SOFTWARE,56021.79,RUB,UAE,Dubai,N,N,Y,finance_card,2024-12-31 12:00:00,finance_batch_001
CARD-0003456,E01096,2024-05-19 11:53:15,AeroTickets,5732,ELECTRONICS,43711.43,RUB,UAE,Dubai,N,N,N,finance_card,2024-12-31 12:00:00,finance_batch_001
CARD-0003457,E01097,2024-08-24 23:07:42,AeroTickets,5732,ELECTRONICS,15834.54,RUB,Turkey,Istanbul,N,N,N,finance_card,2024-12-31 12:00:00,finance_batch_001
CARD-0003458,E01097,2024-07-24 17:17:53,TechStore,5311,RETAIL,118409.03,RUB,Russia,Moscow,Y,N,N,finance_card,2024-12-31 12:00:00,finance_batch_001
CARD-0003459,E01098,2024-05-11 10:56:55,TaxiGo,5812,RESTAURANT,58400.78,RUB,Russia,Moscow,Y,N,N,finance_card,2024-12-31 12:00:00,finance_batch_001
CARD-0003460,E01098,2024-03-16 21:38:06,OfficeMarket,5311,RETAIL,39956.78,RUB,Russia,Moscow,N,N,N,finance_card,2024-12-31 12:00:00,finance_batch_001
CARD-0003461,E01098,2024-06-16 15:52:14,SoftCloud,5732,ELECTRONICS,36624.2,RUB,Russia,Moscow,N,N,N,finance_card,2024-12-31 12:00:00,finance_batch_001
CARD-0003462,E01098,2024-07-17 14:50:40,SoftCloud,4511,TRAVEL,54035.29,RUB,Russia,Moscow,Y,N,N,finance_card,2024-12-31 12:00:00,finance_batch_001
CARD-0003463,E01098,2024-08-30 17:22:53,Hotel Plaza,7011,HOTEL,60917.39,RUB,Russia,Moscow,Y,N,Y,finance_card,2024-12-31 12:00:00,finance_batch_001
CARD-0003464,E01099,2024-12-17 07:51:38,TechStore,7011,HOTEL,109970.38,RUB,UAE,Dubai,N,N,N,finance_card,2024-12-31 12:00:00,finance_batch_001
CARD-0003465,E01099,2024-06-24 23:35:38,TechStore,4511,TRAVEL,97156.61,RUB,Kazakhstan,Almaty,Y,N,Y,finance_card,2024-12-31 12:00:00,finance_batch_001
CARD-0003466,E01099,2024-01-12 12:03:20,TaxiGo,5812,RESTAURANT,116272.41,RUB,Russia,Kazan,N,N,N,finance_card,2024-12-31 12:00:00,finance_batch_001
CARD-0003467,E01100,2024-03-03 23:41:50,OfficeMarket,7011,HOTEL,22242.22,RUB,Russia,Saint Petersburg,N,N,N,finance_card,2024-12-31 12:00:00,finance_batch_001
CARD-0003468,E01101,2024-06-02 18:55:40,TechStore,5734,SOFTWARE,35786.99,RUB,UAE,Dubai,N,N,N,finance_card,2024-12-31 12:00:00,finance_batch_001
CARD-0003469,E01101,2024-06-25 23:32:33,SoftCloud,5732,ELECTRONICS,16182.0,RUB,Russia,Kazan,N,N,N,finance_card,2024-12-31 12:00:00,finance_batch_001
CARD-0003470,E01101,2024-01-26 14:51:15,AeroTickets,5732,ELECTRONICS,79621.96,RUB,Russia,Saint Petersburg,N,N,N,finance_card,2024-12-31 12:00:00,finance_batch_001
CARD-0003471,E01102,2024-06-11 13:27:03,OfficeMarket,4511,TRAVEL,104915.33,RUB,Russia,Kazan,N,N,N,finance_card,2024-12-31 12:00:00,finance_batch_001
CARD-0003472,E01102,2024-07-20 02:25:03,SoftCloud,4511,TRAVEL,83040.11,RUB,Russia,Saint Petersburg,N,N,N,finance_card,2024-12-31 12:00:00,finance_batch_001
CARD-0003473,E01102,2024-04-09 05:15:11,Hotel Plaza,4511,TRAVEL,46275.66,RUB,Russia,Kazan,N,N,Y,finance_card,2024-12-31 12:00:00,finance_batch_001
CARD-0003474,E01103,2024-11-27 00:57:56,TechStore,5311,RETAIL,35681.04,RUB,Russia,Moscow,N,N,N,finance_card,2024-12-31 12:00:00,finance_batch_001
CARD-0003475,E01104,2024-08-08 13:18:57,TaxiGo,5812,RESTAURANT,10030.75,RUB,UAE,Dubai,Y,N,N,finance_card,2024-12-31 12:00:00,finance_batch_001
CARD-0003476,E01104,2024-07-15 01:50:34,SoftCloud,5734,SOFTWARE,23645.55,RUB,Kazakhstan,Almaty,N,N,N,finance_card,2024-12-31 12:00:00,finance_batch_001
CARD-0003477,E01104,2024-10-14 13:58:52,OfficeMarket,5732,ELECTRONICS,67632.61,RUB,Kazakhstan,Almaty,N,N,N,finance_card,2024-12-31 12:00:00,finance_batch_001
CARD-0003478,E01104,2024-11-21 10:26:39,Market24,7011,HOTEL,21614.07,RUB,Russia,Moscow,Y,N,N,finance_card,2024-12-31 12:00:00,finance_batch_001
CARD-0003479,E01104,2024-08-11 21:44:41,TaxiGo,5734,SOFTWARE,84663.34,RUB,Kazakhstan,Almaty,N,N,N,finance_card,2024-12-31 12:00:00,finance_batch_001
CARD-0003480,E01105,2024-11-22 15:12:01,Hotel Plaza,5311,RETAIL,73265.41,RUB,Kazakhstan,Almaty,N,N,N,finance_card,2024-12-31 12:00:00,finance_batch_001
CARD-0003481,E01105,2024-05-31 10:52:32,Hotel Plaza,4511,TRAVEL,119615.98,RUB,UAE,Dubai,Y,N,Y,finance_card,2024-12-31 12:00:00,finance_batch_001
CARD-0003482,E01105,2024-06-05 12:13:48,Hotel Plaza,5732,ELECTRONICS,31135.59,RUB,UAE,Dubai,N,N,N,finance_card,2024-12-31 12:00:00,finance_batch_001
CARD-0003483,E01105,2024-01-17 23:40:07,Restaurant Hall,4511,TRAVEL,36520.05,RUB,Russia,Moscow,Y,N,N,finance_card,2024-12-31 12:00:00,finance_batch_001
CARD-0003484,E01105,2024-10-06 08:00:55,Restaurant Hall,5311,RETAIL,37444.38,RUB,Kazakhstan,Almaty,N,N,Y,finance_card,2024-12-31 12:00:00,finance_batch_001
CARD-0003485,E01106,2024-09-11 17:29:32,Hotel Plaza,7011,HOTEL,5990.72,RUB,Turkey,Istanbul,Y,N,Y,finance_card,2024-12-31 12:00:00,finance_batch_001
CARD-0003486,E01106,2024-09-25 07:44:37,TaxiGo,5812,RESTAURANT,50657.13,RUB,Russia,Kazan,Y,N,N,finance_card,2024-12-31 12:00:00,finance_batch_001
CARD-0003487,E01106,2024-12-06 21:00:53,AeroTickets,5311,RETAIL,102974.97,RUB,Kazakhstan,Almaty,N,N,Y,finance_card,2024-12-31 12:00:00,finance_batch_001
CARD-0003488,E01107,2024-12-30 01:08:05,SoftCloud,5311,RETAIL,27805.28,RUB,UAE,Dubai,Y,N,Y,finance_card,2024-12-31 12:00:00,finance_batch_001
CARD-0003489,E01107,2024-04-30 03:51:00,OfficeMarket,5734,SOFTWARE,46854.43,RUB,Turkey,Istanbul,N,N,Y,finance_card,2024-12-31 12:00:00,finance_batch_001
CARD-0003490,E01107,2024-12-25 06:02:00,OfficeMarket,5311,RETAIL,115011.44,RUB,Russia,Kazan,Y,N,N,finance_card,2024-12-31 12:00:00,finance_batch_001
CARD-0003491,E01108,2024-04-04 20:53:36,Hotel Plaza,5812,RESTAURANT,90885.62,RUB,Turkey,Istanbul,Y,N,N,finance_card,2024-12-31 12:00:00,finance_batch_001
CARD-0003492,E01108,2024-04-22 20:54:32,Restaurant Hall,7011,HOTEL,7946.34,RUB,Russia,Kazan,N,N,N,finance_card,2024-12-31 12:00:00,finance_batch_001
CARD-0003493,E01108,2024-04-12 19:30:01,TechStore,4511,TRAVEL,25051.24,RUB,Turkey,Istanbul,N,N,N,finance_card,2024-12-31 12:00:00,finance_batch_001
CARD-0003494,E01110,2024-06-25 18:09:48,SoftCloud,5812,RESTAURANT,105754.02,RUB,Russia,Moscow,N,N,N,finance_card,2024-12-31 12:00:00,finance_batch_001
CARD-0003495,E01110,2024-06-01 14:50:00,TaxiGo,5734,SOFTWARE,12740.79,RUB,Kazakhstan,Almaty,Y,N,Y,finance_card,2024-12-31 12:00:00,finance_batch_001
CARD-0003496,E01110,2024-07-17 22:13:08,SoftCloud,5734,SOFTWARE,5379.72,RUB,Turkey,Istanbul,Y,N,N,finance_card,2024-12-31 12:00:00,finance_batch_001
CARD-0003497,E01110,2024-03-01 16:36:13,AeroTickets,5734,SOFTWARE,62372.29,RUB,Russia,Kazan,Y,N,N,finance_card,2024-12-31 12:00:00,finance_batch_001
CARD-0003498,E01110,2024-11-09 20:11:45,OfficeMarket,4511,TRAVEL,99241.37,RUB,Kazakhstan,Almaty,Y,N,N,finance_card,2024-12-31 12:00:00,finance_batch_001
CARD-0003499,E01110,2024-04-20 13:20:49,Restaurant Hall,5812,RESTAURANT,118076.96,RUB,Turkey,Istanbul,N,N,N,finance_card,2024-12-31 12:00:00,finance_batch_001
CARD-0003500,E01110,2024-01-12 10:24:04,AeroTickets,5734,SOFTWARE,44878.15,RUB,UAE,Dubai,N,N,N,finance_card,2024-12-31 12:00:00,finance_batch_001
CARD-0003501,E01110,2024-01-27 00:26:44,Market24,4511,TRAVEL,111851.27,RUB,Russia,Moscow,Y,N,N,finance_card,2024-12-31 12:00:00,finance_batch_001
CARD-0003502,E01111,2024-04-06 23:51:07,TechStore,5734,SOFTWARE,51926.94,RUB,Kazakhstan,Almaty,Y,N,N,finance_card,2024-12-31 12:00:00,finance_batch_001
CARD-0003503,E01111,2024-08-21 01:37:07,AeroTickets,7011,HOTEL,79715.42,RUB,Turkey,Istanbul,N,N,Y,finance_card,2024-12-31 12:00:00,finance_batch_001
CARD-0003504,E01111,2024-01-08 10:37:11,AeroTickets,4511,TRAVEL,115343.68,RUB,Russia,Saint Petersburg,N,N,N,finance_card,2024-12-31 12:00:00,finance_batch_001
CARD-0003505,E01112,2024-06-22 23:35:42,Restaurant Hall,5734,SOFTWARE,80886.76,RUB,Turkey,Istanbul,N,N,Y,finance_card,2024-12-31 12:00:00,finance_batch_001
CARD-0003506,E01113,2024-11-11 07:51:06,Restaurant Hall,5812,RESTAURANT,32151.73,RUB,Russia,Moscow,N,N,Y,finance_card,2024-12-31 12:00:00,finance_batch_001
CARD-0003507,E01113,2024-03-25 07:46:28,Market24,5311,RETAIL,74231.83,RUB,Russia,Kazan,Y,N,N,finance_card,2024-12-31 12:00:00,finance_batch_001
CARD-0003508,E01113,2024-05-13 08:51:59,Market24,5812,RESTAURANT,24653.67,RUB,Russia,Moscow,Y,N,N,finance_card,2024-12-31 12:00:00,finance_batch_001
CARD-0003509,E01114,2024-04-19 06:20:02,Restaurant Hall,5812,RESTAURANT,4690.74,RUB,Russia,Moscow,N,N,N,finance_card,2024-12-31 12:00:00,finance_batch_001
CARD-0003510,E01114,2024-09-22 11:21:25,OfficeMarket,4511,TRAVEL,664.04,RUB,Russia,Moscow,N,N,N,finance_card,2024-12-31 12:00:00,finance_batch_001
CARD-0003511,E01115,2024-08-17 15:52:58,OfficeMarket,5812,RESTAURANT,81122.58,RUB,Kazakhstan,Almaty,Y,N,N,finance_card,2024-12-31 12:00:00,finance_batch_001
CARD-0003512,E01115,2024-01-05 03:36:32,TechStore,5311,RETAIL,17189.25,RUB,Kazakhstan,Almaty,N,N,Y,finance_card,2024-12-31 12:00:00,finance_batch_001
CARD-0003513,E01115,2024-07-17 04:05:33,Hotel Plaza,5812,RESTAURANT,25244.0,RUB,Russia,Moscow,Y,N,N,finance_card,2024-12-31 12:00:00,finance_batch_001
CARD-0003514,E01116,2024-10-22 11:56:23,SoftCloud,5734,SOFTWARE,32475.37,RUB,Russia,Kazan,Y,N,N,finance_card,2024-12-31 12:00:00,finance_batch_001
CARD-0003515,E01116,2024-02-01 06:52:48,TaxiGo,4511,TRAVEL,1009.83,RUB,UAE,Dubai,N,N,Y,finance_card,2024-12-31 12:00:00,finance_batch_001
CARD-0003516,E01116,2024-06-17 18:43:39,Market24,4511,TRAVEL,25756.64,RUB,UAE,Dubai,N,N,N,finance_card,2024-12-31 12:00:00,finance_batch_001
CARD-0003517,E01117,2024-04-11 09:28:46,SoftCloud,5812,RESTAURANT,92589.31,RUB,Kazakhstan,Almaty,N,N,Y,finance_card,2024-12-31 12:00:00,finance_batch_001
CARD-0003518,E01117,2024-12-16 09:11:38,AeroTickets,5732,ELECTRONICS,83456.01,RUB,Russia,Moscow,N,N,N,finance_card,2024-12-31 12:00:00,finance_batch_001
CARD-0003519,E01117,2024-01-25 10:25:10,TaxiGo,5812,RESTAURANT,116444.13,RUB,Kazakhstan,Almaty,Y,N,N,finance_card,2024-12-31 12:00:00,finance_batch_001
CARD-0003520,E01118,2024-11-11 11:56:20,Restaurant Hall,4511,TRAVEL,53614.64,RUB,Kazakhstan,Almaty,Y,N,N,finance_card,2024-12-31 12:00:00,finance_batch_001
CARD-0003521,E01118,2024-04-30 07:04:10,TechStore,7011,HOTEL,5695.07,RUB,Russia,Saint Petersburg,N,N,N,finance_card,2024-12-31 12:00:00,finance_batch_001
CARD-0003522,E01118,2024-05-01 10:44:10,Hotel Plaza,5812,RESTAURANT,39541.43,RUB,Turkey,Istanbul,N,N,N,finance_card,2024-12-31 12:00:00,finance_batch_001
CARD-0003523,E01118,2024-10-15 00:44:51,SoftCloud,5734,SOFTWARE,10198.28,RUB,Russia,Saint Petersburg,N,N,N,finance_card,2024-12-31 12:00:00,finance_batch_001
CARD-0003524,E01118,2024-11-28 03:42:01,Hotel Plaza,5732,ELECTRONICS,117627.73,RUB,Russia,Kazan,N,N,N,finance_card,2024-12-31 12:00:00,finance_batch_001
CARD-0003525,E01118,2024-01-21 17:21:43,Restaurant Hall,5311,RETAIL,41875.15,RUB,Kazakhstan,Almaty,N,N,N,finance_card,2024-12-31 12:00:00,finance_batch_001
CARD-0003526,E01118,2024-01-11 07:46:57,TechStore,7011,HOTEL,83014.72,RUB,Russia,Saint Petersburg,Y,N,Y,finance_card,2024-12-31 12:00:00,finance_batch_001
